KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
WAS-NYK-02/24/2023,WAS,WAS vs. NYK,02/24/2023,L,12.0,38,13,20,0.65,6,8,0.75,6,6,1.0,0,9,9,8,4.0,0,1,3,11.0,NYK,NYK @ WAS,02/24/2023,W,12.0,27,11,23,0.478,3,6,0.5,2,2,1.0,3,5,8,5,3.0,2,2,4,-11.0
MIL-MIA-02/24/2023,MIL,MIL vs. MIA,02/24/2023,W,12.0,42,15,24,0.625,7,13,0.538,5,6,0.833,1,12,13,9,1.0,0,1,5,10.0,MIA,MIA @ MIL,02/24/2023,L,12.0,32,12,27,0.444,2,7,0.286,6,8,0.75,4,8,12,6,0.0,1,1,5,-10.0
ATL-CLE-02/24/2023,ATL,ATL vs. CLE,02/24/2023,W,12.0,32,12,25,0.48,2,5,0.4,6,6,1.0,2,12,14,6,3.0,2,2,5,9.0,CLE,CLE @ ATL,02/24/2023,L,12.0,23,7,24,0.292,0,7,0.0,9,10,0.9,4,8,12,2,3.0,2,4,5,-9.0
MIN-CHA-02/24/2023,MIN,MIN vs. CHA,02/24/2023,L,12.0,32,13,26,0.5,1,6,0.167,5,7,0.714,4,6,10,7,2.0,2,2,6,-5.0,CHA,CHA @ MIN,02/24/2023,W,12.0,37,12,19,0.632,3,4,0.75,10,11,0.909,1,11,12,9,2.0,1,0,5,5.0
PHX-OKC-02/24/2023,PHX,PHX vs. OKC,02/24/2023,W,12.0,29,9,20,0.45,2,8,0.25,9,12,0.75,5,8,13,5,6.0,1,1,4,-1.0,OKC,OKC @ PHX,02/24/2023,L,12.0,30,14,27,0.519,1,6,0.167,1,2,0.5,3,8,11,9,2.0,3,0,7,1.0
LAC-SAC-02/24/2023,LAC,LAC vs. SAC,02/24/2023,L,12.0,40,12,22,0.545,5,11,0.455,11,11,1.0,2,6,8,9,3.0,1,0,4,0.0,SAC,SAC @ LAC,02/24/2023,W,12.0,40,16,25,0.64,5,10,0.5,3,3,1.0,1,8,9,10,2.0,3,1,8,0.0
GSW-HOU-02/24/2023,GSW,GSW vs. HOU,02/24/2023,W,12.0,26,8,19,0.421,4,10,0.4,6,8,0.75,2,12,14,5,4.0,0,1,4,0.0,HOU,HOU @ GSW,02/24/2023,L,12.0,26,9,28,0.321,3,12,0.25,5,5,1.0,6,9,15,7,0.0,2,0,4,0.0
PHI-MEM-02/23/2023,PHI,PHI vs. MEM,02/23/2023,W,12.0,22,6,23,0.261,3,9,0.333,7,11,0.636,3,8,11,4,4.0,1,2,7,-15.0,MEM,MEM @ PHI,02/23/2023,L,12.0,37,11,21,0.524,5,11,0.455,10,11,0.909,1,11,12,6,4.0,3,3,9,15.0
SAC-POR-02/23/2023,SAC,SAC vs. POR,02/23/2023,W,12.0,29,11,21,0.524,5,11,0.455,2,3,0.667,2,6,8,10,6.0,3,2,4,-8.0,POR,POR @ SAC,02/23/2023,L,12.0,37,15,26,0.577,6,9,0.667,1,1,1.0,4,8,12,11,3.0,3,0,2,8.0
DAL-SAS-02/23/2023,DAL,DAL vs. SAS,02/23/2023,W,12.0,34,10,21,0.476,3,8,0.375,11,11,1.0,1,14,15,8,3.0,3,1,4,8.0,SAS,SAS @ DAL,02/23/2023,L,12.0,26,9,22,0.409,2,6,0.333,6,8,0.75,1,9,10,8,3.0,2,1,6,-8.0
LAL-GSW-02/23/2023,LAL,LAL vs. GSW,02/23/2023,W,12.0,31,11,19,0.579,4,5,0.8,5,6,0.833,1,14,15,7,6.0,1,2,3,8.0,GSW,GSW @ LAL,02/23/2023,L,12.0,23,9,26,0.346,3,12,0.25,2,2,1.0,1,7,8,5,2.0,5,1,4,-8.0
CLE-DEN-02/23/2023,CLE,CLE vs. DEN,02/23/2023,L,12.0,26,11,25,0.44,2,9,0.222,2,3,0.667,2,7,9,6,3.0,3,1,7,-5.0,DEN,DEN @ CLE,02/23/2023,W,12.0,31,10,22,0.455,4,8,0.5,7,7,1.0,5,11,16,8,4.0,2,0,3,5.0
TOR-NOP-02/23/2023,TOR,TOR vs. NOP,02/23/2023,W,12.0,23,10,24,0.417,3,12,0.25,0,0,0.0,1,13,14,6,4.0,3,0,3,4.0,NOP,NOP @ TOR,02/23/2023,L,12.0,19,7,21,0.333,2,8,0.25,3,4,0.75,0,12,12,5,4.0,2,2,2,-4.0
IND-BOS-02/23/2023,IND,IND vs. BOS,02/23/2023,L,12.0,31,12,23,0.522,4,13,0.308,3,3,1.0,2,4,6,8,3.0,4,1,2,-3.0,BOS,BOS @ IND,02/23/2023,W,12.0,34,12,20,0.6,5,10,0.5,5,5,1.0,4,9,13,8,7.0,2,2,5,3.0
UTA-OKC-02/23/2023,UTA,UTA vs. OKC,02/23/2023,W,12.0,28,10,26,0.385,3,11,0.273,5,6,0.833,3,10,13,7,3.0,1,1,6,2.0,OKC,OKC @ UTA,02/23/2023,L,12.0,26,9,23,0.391,0,8,0.0,8,9,0.889,3,10,13,7,2.0,1,1,5,-2.0
ORL-DET-02/23/2023,ORL,ORL vs. DET,02/23/2023,W,12.0,28,10,24,0.417,5,9,0.556,3,4,0.75,2,9,11,9,2.0,2,2,8,2.0,DET,DET @ ORL,02/23/2023,L,12.0,26,7,18,0.389,4,8,0.5,8,9,0.889,1,12,13,4,5.0,1,0,4,-2.0
MIN-WAS-02/16/2023,MIN,MIN vs. WAS,02/16/2023,L,12.0,36,12,20,0.6,5,10,0.5,7,7,1.0,0,16,16,8,5.0,1,1,5,15.0,WAS,WAS @ MIN,02/16/2023,W,12.0,21,7,25,0.28,2,7,0.286,5,6,0.833,2,7,9,5,2.0,4,0,5,-15.0
CHI-MIL-02/16/2023,CHI,CHI vs. MIL,02/16/2023,L,12.0,24,9,26,0.346,3,8,0.375,3,3,1.0,1,10,11,5,1.0,0,0,4,-10.0,MIL,MIL @ CHI,02/16/2023,W,12.0,34,12,25,0.48,7,16,0.438,3,5,0.6,2,15,17,9,2.0,0,2,5,10.0
PHX-LAC-02/16/2023,PHX,PHX vs. LAC,02/16/2023,L,12.0,23,8,25,0.32,2,8,0.25,5,5,1.0,2,9,11,8,2.0,3,1,6,-5.0,LAC,LAC @ PHX,02/16/2023,W,12.0,28,9,20,0.45,3,6,0.5,7,9,0.778,2,11,13,4,4.0,2,2,5,5.0
IND-CHI-02/15/2023,IND,IND vs. CHI,02/15/2023,W,12.0,15,5,18,0.278,3,10,0.3,2,3,0.667,0,5,5,4,7.0,3,1,6,-24.0,CHI,CHI @ IND,02/15/2023,L,12.0,39,15,24,0.625,4,10,0.4,5,5,1.0,1,12,13,10,4.0,4,0,5,24.0
OKC-HOU-02/15/2023,OKC,OKC vs. HOU,02/15/2023,W,12.0,38,13,24,0.542,1,6,0.167,11,13,0.846,2,11,13,3,1.0,1,1,7,17.0,HOU,HOU @ OKC,02/15/2023,L,12.0,21,5,22,0.227,1,7,0.143,10,17,0.588,4,10,14,2,5.0,1,0,11,-17.0
ATL-NYK-02/15/2023,ATL,ATL vs. NYK,02/15/2023,L,12.0,21,8,28,0.286,0,8,0.0,5,7,0.714,3,9,12,5,1.0,2,3,3,-16.0,NYK,NYK @ ATL,02/15/2023,W,12.0,37,14,27,0.519,6,14,0.429,3,4,0.75,2,14,16,5,2.0,1,1,7,16.0
MEM-UTA-02/15/2023,MEM,MEM vs. UTA,02/15/2023,W,12.0,38,14,29,0.483,7,11,0.636,3,3,1.0,5,7,12,9,2.0,4,3,1,14.0,UTA,UTA @ MEM,02/15/2023,L,12.0,24,11,25,0.44,2,9,0.222,0,0,0.0,4,10,14,5,7.0,1,1,4,-14.0
PHI-CLE-02/15/2023,PHI,PHI vs. CLE,02/15/2023,W,12.0,38,13,23,0.565,7,8,0.875,5,5,1.0,2,7,9,11,1.0,4,0,2,14.0,CLE,CLE @ PHI,02/15/2023,L,12.0,24,10,20,0.5,2,7,0.286,2,2,1.0,3,5,8,3,5.0,0,2,3,-14.0
LAL-NOP-02/15/2023,LAL,LAL vs. NOP,02/15/2023,W,12.0,38,14,21,0.667,5,10,0.5,5,7,0.714,0,9,9,13,1.0,2,1,5,13.0,NOP,NOP @ LAL,02/15/2023,L,12.0,25,9,20,0.45,2,6,0.333,5,6,0.833,3,9,12,5,5.0,0,0,6,-13.0
BOS-DET-02/15/2023,BOS,BOS vs. DET,02/15/2023,W,12.0,31,11,21,0.524,4,9,0.444,5,6,0.833,1,9,10,8,4.0,3,3,1,5.0,DET,DET @ BOS,02/15/2023,L,12.0,26,12,24,0.5,2,6,0.333,0,0,0.0,3,8,11,6,4.0,1,0,4,-5.0
DEN-DAL-02/15/2023,DEN,DEN vs. DAL,02/15/2023,W,12.0,26,9,19,0.474,4,8,0.5,4,6,0.667,2,8,10,9,5.0,1,2,6,1.0,DAL,DAL @ DEN,02/15/2023,L,12.0,25,8,18,0.444,1,6,0.167,8,9,0.889,1,9,10,4,5.0,3,1,4,-1.0
BKN-MIA-02/15/2023,BKN,BKN vs. MIA,02/15/2023,W,12.0,26,10,21,0.476,3,10,0.3,3,3,1.0,2,10,12,7,4.0,0,2,6,1.0,MIA,MIA @ BKN,02/15/2023,L,12.0,25,8,23,0.348,3,11,0.273,6,8,0.75,4,8,12,5,2.0,2,2,2,-1.0
CHA-SAS-02/15/2023,CHA,CHA vs. SAS,02/15/2023,W,12.0,32,10,17,0.588,5,9,0.556,7,10,0.7,0,12,12,6,5.0,1,1,4,0.0,SAS,SAS @ CHA,02/15/2023,L,12.0,32,11,27,0.407,4,11,0.364,6,7,0.857,4,7,11,7,1.0,1,0,5,0.0
MIL-BOS-02/14/2023,MIL,MIL vs. BOS,02/14/2023,W,12.0,27,11,22,0.5,2,9,0.222,3,4,0.75,1,10,11,6,4.0,0,1,5,-8.0,BOS,BOS @ MIL,02/14/2023,L,12.0,35,13,25,0.52,5,14,0.357,4,5,0.8,2,9,11,10,1.0,1,0,3,8.0
TOR-ORL-02/14/2023,TOR,TOR vs. ORL,02/14/2023,W,12.0,35,16,21,0.762,2,5,0.4,1,1,1.0,1,9,10,12,3.0,2,1,1,8.0,ORL,ORL @ TOR,02/14/2023,L,12.0,27,12,23,0.522,3,9,0.333,0,0,0.0,1,4,5,9,2.0,1,0,1,-8.0
LAC-GSW-02/14/2023,LAC,LAC vs. GSW,02/14/2023,W,12.0,31,13,26,0.5,5,14,0.357,0,1,0.0,3,6,9,10,2.0,2,0,4,8.0,GSW,GSW @ LAC,02/14/2023,L,12.0,23,8,18,0.444,2,7,0.286,5,6,0.833,1,8,9,5,4.0,1,0,5,-8.0
POR-WAS-02/14/2023,POR,POR vs. WAS,02/14/2023,L,12.0,27,9,23,0.391,4,11,0.364,5,9,0.556,5,5,10,4,4.0,5,2,4,-4.0,WAS,WAS @ POR,02/14/2023,W,12.0,31,11,19,0.579,5,8,0.625,4,4,1.0,2,11,13,7,6.0,2,2,6,4.0
PHX-SAC-02/14/2023,PHX,PHX vs. SAC,02/14/2023,W,12.0,27,12,25,0.48,1,7,0.143,2,2,1.0,2,8,10,9,2.0,0,1,5,-2.0,SAC,SAC @ PHX,02/14/2023,L,12.0,29,9,20,0.45,5,9,0.556,6,6,1.0,3,10,13,6,3.0,1,1,5,2.0
CLE-SAS-02/13/2023,CLE,CLE vs. SAS,02/13/2023,W,12.0,34,13,22,0.591,3,7,0.429,5,7,0.714,5,8,13,9,3.0,3,0,3,15.0,SAS,SAS @ CLE,02/13/2023,L,12.0,19,7,18,0.389,2,6,0.333,3,4,0.75,2,5,7,5,6.0,1,0,5,-15.0
POR-LAL-02/13/2023,POR,POR vs. LAL,02/13/2023,W,12.0,34,12,24,0.5,10,14,0.714,0,0,0.0,2,7,9,8,0.0,1,3,4,15.0,LAL,LAL @ POR,02/13/2023,L,12.0,19,8,23,0.348,1,10,0.1,2,2,1.0,3,10,13,4,3.0,0,1,2,-15.0
GSW-WAS-02/13/2023,GSW,GSW vs. WAS,02/13/2023,W,12.0,29,11,23,0.478,5,10,0.5,2,2,1.0,2,4,6,8,2.0,1,0,5,-10.0,WAS,WAS @ GSW,02/13/2023,L,12.0,39,15,20,0.75,4,7,0.571,5,6,0.833,1,8,9,9,2.0,1,0,3,10.0
DAL-MIN-02/13/2023,DAL,DAL vs. MIN,02/13/2023,L,12.0,23,10,21,0.476,1,6,0.167,2,3,0.667,0,5,5,4,3.0,2,0,6,-10.0,MIN,MIN @ DAL,02/13/2023,W,12.0,33,13,22,0.591,1,7,0.143,6,7,0.857,4,8,12,6,3.0,2,1,5,10.0
MIA-DEN-02/13/2023,MIA,MIA vs. DEN,02/13/2023,L,12.0,36,14,26,0.538,5,11,0.455,3,3,1.0,3,5,8,9,0.0,2,2,2,9.0,DEN,DEN @ MIA,02/13/2023,W,12.0,27,11,20,0.55,3,7,0.429,2,2,1.0,2,6,8,7,3.0,0,1,4,-9.0
CHA-ATL-02/13/2023,CHA,CHA vs. ATL,02/13/2023,W,12.0,36,14,22,0.636,2,6,0.333,6,7,0.857,2,13,15,10,5.0,1,0,6,9.0,ATL,ATL @ CHA,02/13/2023,L,12.0,27,9,29,0.31,0,7,0.0,9,9,1.0,6,6,12,2,2.0,3,0,3,-9.0
OKC-NOP-02/13/2023,OKC,OKC vs. NOP,02/13/2023,L,12.0,25,10,25,0.4,3,8,0.375,2,3,0.667,4,4,8,3,2.0,1,0,4,-8.0,NOP,NOP @ OKC,02/13/2023,W,12.0,33,13,20,0.65,5,9,0.556,2,2,1.0,1,10,11,8,5.0,1,5,5,8.0
IND-UTA-02/13/2023,IND,IND vs. UTA,02/13/2023,L,12.0,33,13,27,0.481,5,11,0.455,2,3,0.667,4,9,13,9,2.0,2,4,2,6.0,UTA,UTA @ IND,02/13/2023,W,12.0,27,11,24,0.458,2,7,0.286,3,3,1.0,2,10,12,8,4.0,1,2,3,-6.0
NYK-BKN-02/13/2023,NYK,NYK vs. BKN,02/13/2023,W,12.0,32,13,24,0.542,5,8,0.625,1,1,1.0,3,7,10,5,2.0,1,0,3,6.0,BKN,BKN @ NYK,02/13/2023,L,12.0,26,10,19,0.526,3,6,0.5,3,3,1.0,1,7,8,6,2.0,1,1,2,-6.0
CHI-ORL-02/13/2023,CHI,CHI vs. ORL,02/13/2023,L,12.0,21,8,18,0.444,0,6,0.0,5,6,0.833,2,10,12,5,6.0,1,1,3,-4.0,ORL,ORL @ CHI,02/13/2023,W,12.0,25,11,23,0.478,2,6,0.333,1,2,0.5,2,7,9,10,3.0,4,1,5,4.0
PHI-HOU-02/13/2023,PHI,PHI vs. HOU,02/13/2023,W,12.0,32,12,21,0.571,4,10,0.4,4,5,0.8,1,6,7,6,3.0,2,1,5,3.0,HOU,HOU @ PHI,02/13/2023,L,12.0,29,10,22,0.455,0,5,0.0,9,9,1.0,3,9,12,4,4.0,2,1,4,-3.0
TOR-DET-02/12/2023,TOR,TOR vs. DET,02/12/2023,W,12.0,31,13,27,0.481,3,7,0.429,2,5,0.4,7,6,13,7,2.0,1,3,5,2.0,DET,DET @ TOR,02/12/2023,L,12.0,29,11,20,0.55,6,13,0.462,1,3,0.333,2,6,8,7,6.0,0,1,4,-2.0
BOS-MEM-02/12/2023,BOS,BOS vs. MEM,02/12/2023,W,12.0,26,10,20,0.5,6,13,0.462,0,2,0.0,2,10,12,7,6.0,1,2,4,-2.0,MEM,MEM @ BOS,02/12/2023,L,12.0,28,11,23,0.478,2,9,0.222,4,7,0.571,1,8,9,6,1.0,4,0,3,2.0
ORL-MIA-02/11/2023,ORL,ORL vs. MIA,02/11/2023,L,12.0,29,11,23,0.478,5,9,0.556,2,3,0.667,3,10,13,9,3.0,4,2,3,10.0,MIA,MIA @ ORL,02/11/2023,W,12.0,19,7,19,0.368,2,7,0.286,3,4,0.75,1,9,10,3,6.0,1,1,2,-10.0
WAS-IND-02/11/2023,WAS,WAS vs. IND,02/11/2023,W,12.0,37,15,20,0.75,3,7,0.429,4,4,1.0,0,9,9,10,4.0,1,4,0,8.0,IND,IND @ WAS,02/11/2023,L,12.0,29,13,27,0.481,3,10,0.3,0,0,0.0,3,4,7,10,2.0,4,0,3,-8.0
CHA-DEN-02/11/2023,CHA,CHA vs. DEN,02/11/2023,L,12.0,34,15,25,0.6,2,8,0.25,2,6,0.333,1,10,11,10,1.0,5,2,5,7.0,DEN,DEN @ CHA,02/11/2023,W,12.0,27,10,25,0.4,1,6,0.167,6,9,0.667,7,9,16,7,5.0,1,2,3,-7.0
NYK-UTA-02/11/2023,NYK,NYK vs. UTA,02/11/2023,W,12.0,33,13,25,0.52,3,8,0.375,4,6,0.667,2,11,13,6,2.0,0,2,2,5.0,UTA,UTA @ NYK,02/11/2023,L,12.0,28,12,27,0.444,3,11,0.273,1,1,1.0,2,8,10,6,3.0,2,1,5,-5.0
CLE-CHI-02/11/2023,CLE,CLE vs. CHI,02/11/2023,W,12.0,26,10,22,0.455,4,9,0.444,2,2,1.0,2,6,8,9,4.0,1,1,2,-3.0,CHI,CHI @ CLE,02/11/2023,L,12.0,29,12,23,0.522,2,5,0.4,3,3,1.0,3,8,11,11,3.0,2,2,2,3.0
SAC-DAL-02/11/2023,SAC,SAC vs. DAL,02/11/2023,W,12.0,34,16,25,0.64,2,6,0.333,0,2,0.0,1,7,8,9,0.0,2,0,4,2.0,DAL,DAL @ SAC,02/11/2023,L,12.0,32,11,19,0.579,3,9,0.333,7,7,1.0,1,9,10,6,4.0,0,1,4,-2.0
BKN-PHI-02/11/2023,BKN,BKN vs. PHI,02/11/2023,L,12.0,28,12,31,0.387,4,13,0.308,0,0,0.0,7,11,18,5,2.0,1,3,7,2.0,PHI,PHI @ BKN,02/11/2023,W,12.0,26,7,19,0.368,2,6,0.333,10,11,0.909,1,10,11,3,2.0,1,0,1,-2.0
ATL-SAS-02/11/2023,ATL,ATL vs. SAS,02/11/2023,W,12.0,32,13,29,0.448,3,8,0.375,3,5,0.6,4,7,11,9,2.0,2,2,1,1.0,SAS,SAS @ ATL,02/11/2023,L,12.0,31,13,22,0.591,3,8,0.375,2,2,1.0,1,14,15,8,7.0,2,2,6,-1.0
GSW-LAL-02/11/2023,GSW,GSW vs. LAL,02/11/2023,L,12.0,22,8,21,0.381,3,11,0.273,3,4,0.75,3,13,16,6,8.0,3,1,5,1.0,LAL,LAL @ GSW,02/11/2023,W,12.0,21,8,23,0.348,1,6,0.167,4,6,0.667,2,11,13,5,4.0,2,0,4,-1.0
SAC-DAL-02/10/2023,SAC,SAC vs. DAL,02/10/2023,L,12.0,25,8,19,0.421,1,7,0.143,8,9,0.889,1,7,8,5,4.0,0,0,4,-20.0,DAL,DAL @ SAC,02/10/2023,W,12.0,45,18,28,0.643,7,13,0.538,2,2,1.0,3,11,14,15,1.0,2,0,6,20.0
NOP-CLE-02/10/2023,NOP,NOP vs. CLE,02/10/2023,L,12.0,28,10,19,0.526,2,7,0.286,6,8,0.75,0,7,7,7,4.0,2,0,6,-10.0,CLE,CLE @ NOP,02/10/2023,W,12.0,38,14,26,0.538,3,7,0.429,7,8,0.875,6,10,16,7,2.0,2,0,6,10.0
DET-SAS-02/10/2023,DET,DET vs. SAS,02/10/2023,W,12.0,19,7,24,0.292,1,8,0.125,4,6,0.667,3,7,10,6,3.0,1,2,3,-9.0,SAS,SAS @ DET,02/10/2023,L,12.0,28,11,28,0.393,5,12,0.417,1,1,1.0,7,13,20,5,4.0,1,0,5,9.0
PHI-NYK-02/10/2023,PHI,PHI vs. NYK,02/10/2023,W,12.0,28,12,22,0.545,1,7,0.143,3,4,0.75,1,8,9,7,2.0,1,0,6,-8.0,NYK,NYK @ PHI,02/10/2023,L,12.0,36,15,25,0.6,3,9,0.333,3,6,0.5,3,10,13,6,2.0,0,2,2,8.0
BOS-CHA-02/10/2023,BOS,BOS vs. CHA,02/10/2023,W,12.0,32,11,24,0.458,5,12,0.417,5,7,0.714,2,11,13,8,2.0,2,3,4,8.0,CHA,CHA @ BOS,02/10/2023,L,12.0,24,9,22,0.409,2,5,0.4,4,5,0.8,2,9,11,5,4.0,2,2,6,-8.0
TOR-UTA-02/10/2023,TOR,TOR vs. UTA,02/10/2023,L,12.0,34,12,22,0.545,6,10,0.6,4,6,0.667,1,9,10,12,4.0,2,1,4,6.0,UTA,UTA @ TOR,02/10/2023,W,12.0,28,12,24,0.5,2,9,0.222,2,2,1.0,1,9,10,10,5.0,2,1,6,-6.0
IND-PHX-02/10/2023,IND,IND vs. PHX,02/10/2023,L,12.0,24,9,21,0.429,2,9,0.222,4,4,1.0,1,7,8,7,5.0,2,1,3,-6.0,PHX,PHX @ IND,02/10/2023,W,12.0,30,12,26,0.462,3,9,0.333,3,4,0.75,5,9,14,8,6.0,4,0,5,6.0
LAC-MIL-02/10/2023,LAC,LAC vs. MIL,02/10/2023,L,12.0,27,10,22,0.455,4,11,0.364,3,3,1.0,1,11,12,7,5.0,3,1,3,5.0,MIL,MIL @ LAC,02/10/2023,W,12.0,22,8,21,0.381,3,7,0.429,3,4,0.75,2,11,13,3,7.0,4,1,3,-5.0
POR-OKC-02/10/2023,POR,POR vs. OKC,02/10/2023,L,12.0,35,12,20,0.6,4,10,0.4,7,7,1.0,2,5,7,7,2.0,1,0,3,2.0,OKC,OKC @ POR,02/10/2023,W,12.0,33,12,22,0.545,3,7,0.429,6,6,1.0,3,6,9,8,1.0,1,1,5,-2.0
MEM-MIN-02/10/2023,MEM,MEM vs. MIN,02/10/2023,W,12.0,31,10,20,0.5,4,11,0.364,7,8,0.875,1,4,5,7,4.0,6,2,6,-1.0,MIN,MIN @ MEM,02/10/2023,L,12.0,32,11,21,0.524,6,10,0.6,4,4,1.0,3,9,12,8,7.0,1,1,7,1.0
MIA-HOU-02/10/2023,MIA,MIA vs. HOU,02/10/2023,W,12.0,28,10,22,0.455,3,10,0.3,5,6,0.833,3,10,13,7,3.0,2,2,4,-1.0,HOU,HOU @ MIA,02/10/2023,L,12.0,29,11,23,0.478,5,10,0.5,2,3,0.667,2,9,11,10,3.0,2,1,5,1.0
ATL-PHX-02/09/2023,ATL,ATL vs. PHX,02/09/2023,W,12.0,36,13,22,0.591,3,4,0.75,7,9,0.778,4,11,15,7,3.0,2,0,3,14.0,PHX,PHX @ ATL,02/09/2023,L,12.0,22,8,22,0.364,1,8,0.125,5,5,1.0,3,5,8,4,4.0,2,0,6,-14.0
BKN-CHI-02/09/2023,BKN,BKN vs. CHI,02/09/2023,W,12.0,19,8,28,0.286,2,11,0.182,1,2,0.5,3,8,11,4,1.0,3,0,3,-7.0,CHI,CHI @ BKN,02/09/2023,L,12.0,26,11,20,0.55,0,3,0.0,4,4,1.0,0,17,17,5,4.0,0,1,1,7.0
LAL-MIL-02/09/2023,LAL,LAL vs. MIL,02/09/2023,L,12.0,31,14,27,0.519,3,7,0.429,0,2,0.0,4,11,15,10,2.0,1,1,2,5.0,MIL,MIL @ LAL,02/09/2023,W,12.0,26,10,23,0.435,4,15,0.267,2,4,0.5,2,8,10,5,2.0,1,1,4,-5.0
ORL-DEN-02/09/2023,ORL,ORL vs. DEN,02/09/2023,W,12.0,29,11,22,0.5,2,7,0.286,5,8,0.625,3,7,10,5,2.0,5,1,4,3.0,DEN,DEN @ ORL,02/09/2023,L,12.0,26,8,21,0.381,3,6,0.5,7,10,0.7,3,9,12,4,7.0,1,2,5,-3.0
CLE-DET-02/08/2023,CLE,CLE vs. DET,02/08/2023,W,12.0,32,14,23,0.609,1,4,0.25,3,7,0.429,7,10,17,11,3.0,3,2,1,18.0,DET,DET @ CLE,02/08/2023,L,12.0,14,6,20,0.3,0,7,0.0,2,2,1.0,2,5,7,2,4.0,2,1,5,-18.0
LAC-DAL-02/08/2023,LAC,LAC vs. DAL,02/08/2023,L,12.0,25,9,21,0.429,4,8,0.5,3,4,0.75,3,7,10,6,4.0,0,0,5,-16.0,DAL,DAL @ LAC,02/08/2023,W,12.0,41,15,25,0.6,9,13,0.692,2,4,0.5,4,8,12,8,0.0,1,0,3,16.0
TOR-SAS-02/08/2023,TOR,TOR vs. SAS,02/08/2023,W,12.0,34,13,24,0.542,4,10,0.4,4,6,0.667,3,12,15,7,5.0,3,3,3,10.0,SAS,SAS @ TOR,02/08/2023,L,12.0,24,9,24,0.375,2,9,0.222,4,6,0.667,2,9,11,5,5.0,4,2,4,-10.0
MIA-IND-02/08/2023,MIA,MIA vs. IND,02/08/2023,W,12.0,39,13,19,0.684,4,6,0.667,9,9,1.0,2,9,11,10,2.0,2,0,5,9.0,IND,IND @ MIA,02/08/2023,L,12.0,30,12,20,0.6,5,9,0.556,1,3,0.333,0,3,3,9,2.0,0,1,4,-9.0
HOU-SAC-02/08/2023,HOU,HOU vs. SAC,02/08/2023,L,12.0,37,15,25,0.6,3,3,1.0,4,5,0.8,5,9,14,8,3.0,2,2,4,7.0,SAC,SAC @ HOU,02/08/2023,W,12.0,30,10,22,0.455,3,9,0.333,7,7,1.0,2,5,7,7,2.0,1,1,2,-7.0
POR-GSW-02/08/2023,POR,POR vs. GSW,02/08/2023,W,12.0,34,12,24,0.5,1,7,0.143,9,10,0.9,5,11,16,7,3.0,3,1,2,7.0,GSW,GSW @ POR,02/08/2023,L,12.0,27,10,24,0.417,6,15,0.4,1,2,0.5,3,7,10,8,4.0,3,0,6,-7.0
BOS-PHI-02/08/2023,BOS,BOS vs. PHI,02/08/2023,W,12.0,30,11,19,0.579,6,10,0.6,2,2,1.0,1,8,9,7,5.0,0,0,2,3.0,PHI,PHI @ BOS,02/08/2023,L,12.0,27,11,21,0.524,2,8,0.25,3,3,1.0,1,5,6,4,4.0,3,0,3,-3.0
UTA-MIN-02/08/2023,UTA,UTA vs. MIN,02/08/2023,L,12.0,31,11,26,0.423,5,11,0.455,4,4,1.0,4,9,13,8,2.0,0,0,3,-2.0,MIN,MIN @ UTA,02/08/2023,W,12.0,33,14,25,0.56,4,9,0.444,1,1,1.0,0,10,10,7,1.0,1,1,6,2.0
WAS-CHA-02/08/2023,WAS,WAS vs. CHA,02/08/2023,W,12.0,32,12,22,0.545,3,9,0.333,5,5,1.0,1,10,11,9,2.0,1,2,5,1.0,CHA,CHA @ WAS,02/08/2023,L,12.0,31,11,23,0.478,3,10,0.3,6,9,0.667,4,8,12,5,1.0,1,1,4,-1.0
DEN-MIN-02/07/2023,DEN,DEN vs. MIN,02/07/2023,W,12.0,49,19,24,0.792,4,5,0.8,7,9,0.778,2,13,15,16,2.0,6,2,5,30.0,MIN,MIN @ DEN,02/07/2023,L,12.0,19,6,22,0.273,3,8,0.375,4,4,1.0,2,3,5,3,6.0,0,2,6,-30.0
MEM-CHI-02/07/2023,MEM,MEM vs. CHI,02/07/2023,W,12.0,26,11,22,0.5,1,7,0.143,3,5,0.6,1,9,10,5,3.0,5,4,3,12.0,CHI,CHI @ MEM,02/07/2023,L,12.0,14,5,22,0.227,0,7,0.0,4,6,0.667,3,10,13,4,8.0,2,0,3,-12.0
ORL-NYK-02/07/2023,ORL,ORL vs. NYK,02/07/2023,L,12.0,26,9,19,0.474,2,5,0.4,6,8,0.75,0,10,10,8,1.0,2,2,3,4.0,NYK,NYK @ ORL,02/07/2023,W,12.0,22,9,21,0.429,3,8,0.375,1,2,0.5,1,9,10,6,3.0,1,2,4,-4.0
