TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
GSW,GSW vs. LAC,03/02/2023,W,12,28,10,19,52.6,4,9,44.4,4,5,80.0,1,11,12,8,3,2,1,7,9
IND,IND @ SAS,03/02/2023,L,12,29,12,22,54.5,2,6,33.3,3,4,75.0,2,5,7,7,3,4,1,7,2
WAS,WAS vs. TOR,03/02/2023,W,12,30,11,20,55.0,3,6,50.0,5,7,71.4,2,5,7,7,3,1,0,3,0
TOR,TOR @ WAS,03/02/2023,L,12,30,13,24,54.2,3,10,30.0,1,1,100.0,4,7,11,9,4,2,1,7,0
SAS,SAS vs. IND,03/02/2023,W,12,27,9,17,52.9,4,8,50.0,5,6,83.3,3,7,10,7,8,1,1,4,-2
LAC,LAC @ GSW,03/02/2023,L,12,19,6,23,26.1,2,14,14.3,5,6,83.3,5,8,13,4,4,1,1,5,-9
DAL,DAL vs. PHI,03/02/2023,W,12,23,7,17,41.2,4,9,44.4,5,7,71.4,1,6,7,5,6,4,0,4,-12
CLE,CLE @ BOS,03/01/2023,L,12,35,15,26,57.7,4,11,36.4,1,2,50.0,5,9,14,6,2,4,1,6,14
DET,DET vs. CHI,03/01/2023,L,12,29,8,17,47.1,4,10,40.0,9,12,75.0,2,10,12,3,3,2,1,8,13
NOP,NOP @ POR,03/01/2023,W,12,31,13,22,59.1,3,8,37.5,2,2,100.0,4,8,12,10,0,2,0,5,12
MIL,MIL vs. ORL,03/01/2023,W,12,31,12,22,54.5,6,15,40.0,1,2,50.0,2,14,16,7,3,1,1,5,10
PHX,PHX @ CHA,03/01/2023,W,12,26,8,20,40.0,2,6,33.3,8,10,80.0,2,9,11,5,4,3,2,7,8
PHI,PHI @ MIA,03/01/2023,W,12,23,8,18,44.4,2,7,28.6,5,5,100.0,2,11,13,5,3,0,2,3,4
HOU,HOU vs. MEM,03/01/2023,L,12,31,12,20,60.0,3,5,60.0,4,6,66.7,4,9,13,5,4,1,2,2,3
NYK,NYK vs. BKN,03/01/2023,W,12,32,12,22,54.5,3,8,37.5,5,5,100.0,3,8,11,7,4,2,0,3,1
LAL,LAL @ OKC,03/01/2023,W,12,33,9,18,50.0,1,5,20.0,14,18,77.8,3,6,9,2,3,1,4,7,0
OKC,OKC vs. LAL,03/01/2023,L,12,33,11,23,47.8,1,8,12.5,10,11,90.9,2,7,9,6,1,2,1,11,0
BKN,BKN @ NYK,03/01/2023,L,12,31,12,22,54.5,4,11,36.4,3,3,100.0,2,7,9,5,5,0,1,5,-1
MEM,MEM @ HOU,03/01/2023,W,12,28,11,21,52.4,5,10,50.0,1,1,100.0,1,4,5,9,2,2,1,4,-3
MIA,MIA vs. PHI,03/01/2023,L,12,19,7,21,33.3,3,10,30.0,2,3,66.7,0,7,7,4,1,0,0,5,-4
CHA,CHA vs. PHX,03/01/2023,L,12,18,6,18,33.3,1,5,20.0,5,10,50.0,1,7,8,4,5,1,3,8,-8
ORL,ORL @ MIL,03/01/2023,L,12,21,8,25,32.0,2,13,15.4,3,5,60.0,4,8,12,5,2,2,0,3,-10
POR,POR vs. NOP,03/01/2023,L,12,19,7,18,38.9,1,8,12.5,4,5,80.0,3,5,8,4,4,0,0,2,-12
CHI,CHI @ DET,03/01/2023,W,12,16,2,16,12.5,0,4,0.0,12,13,92.3,3,7,10,1,5,1,1,8,-13
BOS,BOS vs. CLE,03/01/2023,W,12,21,5,15,33.3,3,8,37.5,8,9,88.9,1,5,6,4,6,1,1,2,-14
GSW,GSW vs. POR,02/28/2023,W,12,36,16,23,69.6,4,7,57.1,0,1,0.0,3,10,13,12,4,2,1,4,13
SAS,SAS @ UTA,02/28/2023,W,12,31,9,18,50.0,3,5,60.0,10,14,71.4,0,11,11,6,1,2,1,6,10
TOR,TOR vs. CHI,02/28/2023,W,12,34,11,23,47.8,5,10,50.0,7,9,77.8,6,8,14,8,3,2,4,7,8
WAS,WAS @ ATL,02/28/2023,W,12,34,14,25,56.0,3,6,50.0,3,4,75.0,3,10,13,5,0,2,3,5,8
MIL,MIL @ BKN,02/28/2023,W,12,27,11,26,42.3,5,14,35.7,0,1,0.0,4,15,19,8,2,2,1,3,8
DAL,DAL vs. IND,02/28/2023,L,12,24,10,23,43.5,2,10,20.0,2,2,100.0,2,8,10,4,2,1,1,8,6
LAC,LAC vs. MIN,02/28/2023,L,12,26,9,22,40.9,5,10,50.0,3,4,75.0,2,8,10,4,4,1,1,5,4
MEM,MEM vs. LAL,02/28/2023,W,12,28,13,25,52.0,1,7,14.3,1,3,33.3,2,9,11,9,2,6,2,4,3
HOU,HOU vs. DEN,02/28/2023,L,12,28,12,24,50.0,2,7,28.6,2,2,100.0,1,12,13,7,0,0,1,3,1
OKC,OKC vs. SAC,02/28/2023,L,12,30,11,23,47.8,2,9,22.2,6,7,85.7,3,5,8,7,3,3,0,5,0
SAC,SAC @ OKC,02/28/2023,W,12,30,11,19,57.9,5,9,55.6,3,4,75.0,3,9,12,7,8,1,0,6,0
DEN,DEN @ HOU,02/28/2023,W,12,27,9,21,42.9,4,11,36.4,5,6,83.3,1,10,11,4,0,0,2,1,-1
LAL,LAL @ MEM,02/28/2023,L,12,25,8,18,44.4,5,10,50.0,4,5,80.0,0,11,11,7,6,0,2,5,-3
MIN,MIN @ LAC,02/28/2023,W,12,22,9,19,47.4,1,5,20.0,3,6,50.0,2,10,12,4,4,2,2,3,-4
IND,IND @ DAL,02/28/2023,W,12,18,7,17,41.2,1,5,20.0,3,6,50.0,1,8,9,4,3,0,3,3,-6
CHI,CHI @ TOR,02/28/2023,L,12,26,9,18,50.0,2,4,50.0,6,9,66.7,2,6,8,6,4,2,2,7,-8
ATL,ATL vs. WAS,02/28/2023,L,12,26,8,24,33.3,3,8,37.5,7,8,87.5,6,7,13,5,2,0,2,3,-8
BKN,BKN vs. MIL,02/28/2023,L,12,19,7,23,30.4,3,12,25.0,2,3,66.7,2,11,13,5,2,2,3,4,-8
UTA,UTA vs. SAS,02/28/2023,L,12,21,5,20,25.0,2,7,28.6,9,11,81.8,2,9,11,1,5,1,1,8,-10
POR,POR @ GSW,02/28/2023,L,12,23,8,18,44.4,3,10,30.0,4,4,100.0,0,4,4,6,3,3,0,2,-13
DET,DET @ CHA,02/27/2023,L,12,30,12,22,54.5,0,3,0.0,6,9,66.7,6,5,11,5,3,4,1,6,5
ORL,ORL @ NOP,02/27/2023,W,12,22,9,15,60.0,2,5,40.0,2,2,100.0,1,8,9,3,6,1,0,5,3
NYK,NYK vs. BOS,02/27/2023,W,12,21,6,16,37.5,2,6,33.3,7,11,63.6,4,10,14,3,7,2,1,3,2
PHI,PHI vs. MIA,02/27/2023,L,12,19,5,24,20.8,1,9,11.1,8,9,88.9,7,10,17,4,5,1,1,8,2
BOS,BOS @ NYK,02/27/2023,L,12,19,7,18,38.9,2,10,20.0,3,4,75.0,0,6,6,4,3,1,1,6,-2
MIA,MIA @ PHI,02/27/2023,W,12,17,4,14,28.6,2,8,25.0,7,10,70.0,0,8,8,3,4,2,2,7,-2
NOP,NOP vs. ORL,02/27/2023,L,12,19,7,16,43.8,1,5,20.0,4,6,66.7,1,3,4,5,3,3,0,6,-3
CHA,CHA vs. DET,02/27/2023,W,12,25,9,16,56.3,1,3,33.3,6,7,85.7,2,6,8,5,8,2,0,7,-5
GSW,GSW vs. MIN,02/26/2023,W,12,31,11,19,57.9,6,9,66.7,3,4,75.0,3,14,17,7,5,1,2,4,14
CHI,CHI vs. WAS,02/26/2023,W,12,28,11,18,61.1,4,7,57.1,2,4,50.0,3,8,11,7,2,2,1,7,13
LAC,LAC @ DEN,02/26/2023,L,12,32,11,19,57.9,1,5,20.0,9,13,69.2,4,9,13,5,2,1,2,7,9
CLE,CLE vs. TOR,02/26/2023,W,12,26,9,18,50.0,4,9,44.4,4,5,80.0,0,10,10,9,4,1,1,6,9
LAL,LAL @ DAL,02/26/2023,W,12,33,13,24,54.2,3,8,37.5,4,6,66.7,3,10,13,7,1,1,1,4,6
SAC,SAC @ OKC,02/26/2023,W,12,30,9,19,47.4,6,11,54.5,6,8,75.0,6,10,16,7,6,1,1,7,5
POR,POR vs. HOU,02/26/2023,W,12,29,9,20,45.0,6,11,54.5,5,5,100.0,2,4,6,4,4,4,1,5,3
MIL,MIL vs. PHX,02/26/2023,W,12,29,10,19,52.6,5,11,45.5,4,8,50.0,2,5,7,5,4,1,2,4,2
BKN,BKN @ ATL,02/26/2023,L,12,33,9,16,56.3,5,9,55.6,10,11,90.9,0,6,6,4,5,2,2,5,1
ATL,ATL vs. BKN,02/26/2023,W,12,32,12,21,57.1,3,6,50.0,5,5,100.0,3,5,8,4,5,3,0,8,-1
PHX,PHX @ MIL,02/26/2023,L,12,27,11,24,45.8,2,5,40.0,3,5,60.0,5,8,13,5,4,2,1,7,-2
HOU,HOU @ POR,02/26/2023,L,12,26,12,21,57.1,1,4,25.0,1,2,50.0,3,9,12,7,6,1,0,6,-3
OKC,OKC vs. SAC,02/26/2023,L,12,25,7,18,38.9,4,9,44.4,7,8,87.5,0,5,5,6,3,2,0,6,-5
DAL,DAL vs. LAL,02/26/2023,L,12,27,9,24,37.5,4,12,33.3,5,5,100.0,4,6,10,4,1,0,1,6,-6
DEN,DEN vs. LAC,02/26/2023,W,12,23,8,20,40.0,2,9,22.2,5,7,71.4,2,8,10,6,3,0,1,9,-9
TOR,TOR @ CLE,02/26/2023,L,12,17,6,19,31.6,1,6,16.7,4,6,66.7,1,8,9,3,4,1,1,6,-9
WAS,WAS @ CHI,02/26/2023,L,12,15,5,15,33.3,0,4,0.0,5,12,41.7,3,5,8,2,3,0,1,4,-13
MIN,MIN @ GSW,02/26/2023,L,12,17,6,22,27.3,3,13,23.1,2,5,40.0,3,4,7,4,1,4,1,4,-14
DEN,DEN @ MEM,02/25/2023,L,12,32,11,21,52.4,6,10,60.0,4,6,66.7,3,13,16,8,3,1,2,2,14
UTA,UTA vs. SAS,02/25/2023,W,12,33,11,20,55.0,4,7,57.1,7,9,77.8,5,9,14,8,5,1,6,5,10
IND,IND @ ORL,02/25/2023,W,12,39,16,25,64.0,4,8,50.0,3,4,75.0,2,10,12,11,2,2,1,8,5
MIA,MIA @ CHA,02/25/2023,L,12,31,8,16,50.0,4,10,40.0,11,13,84.6,2,7,9,5,7,3,0,5,5
TOR,TOR @ DET,02/25/2023,W,12,24,7,19,36.8,2,5,40.0,8,11,72.7,2,7,9,6,3,3,1,7,3
NYK,NYK vs. NOP,02/25/2023,W,12,26,10,23,43.5,1,11,9.1,5,5,100.0,4,15,19,3,8,1,3,6,2
BOS,BOS @ PHI,02/25/2023,W,12,30,13,23,56.5,4,8,50.0,0,0,0.0,1,7,8,8,2,1,1,6,1
PHI,PHI vs. BOS,02/25/2023,L,12,29,8,21,38.1,0,2,0.0,13,13,100.0,3,8,11,4,1,1,1,3,-1
NOP,NOP @ NYK,02/25/2023,L,12,24,8,26,30.8,3,10,30.0,5,6,83.3,3,8,11,6,2,6,0,4,-2
DET,DET vs. TOR,02/25/2023,L,12,21,8,20,40.0,1,3,33.3,4,5,80.0,4,8,12,6,4,1,3,7,-3
ORL,ORL vs. IND,02/25/2023,L,12,34,10,22,45.5,2,7,28.6,12,14,85.7,1,8,9,4,2,1,2,4,-5
CHA,CHA vs. MIA,02/25/2023,W,12,26,11,22,50.0,3,8,37.5,1,3,33.3,3,7,10,5,6,5,0,8,-5
SAS,SAS @ UTA,02/25/2023,L,12,23,8,24,33.3,1,7,14.3,6,9,66.7,4,4,8,3,1,1,0,6,-10
MEM,MEM vs. DEN,02/25/2023,W,12,18,7,24,29.2,3,14,21.4,1,1,100.0,3,8,11,4,4,3,1,4,-14
CLE,CLE @ ATL,02/24/2023,L,12,36,12,20,60.0,3,7,42.9,9,11,81.8,2,7,9,7,2,2,1,6,8
MIL,MIL vs. MIA,02/24/2023,W,12,33,12,27,44.4,6,14,42.9,3,5,60.0,5,11,16,9,3,3,0,4,8
SAC,SAC @ LAC,02/24/2023,W,12,43,16,26,61.5,6,11,54.5,5,6,83.3,5,6,11,6,5,5,1,6,7
GSW,GSW vs. HOU,02/24/2023,W,12,30,11,20,55.0,7,13,53.8,1,1,100.0,3,7,10,8,5,0,1,1,6
NYK,NYK @ WAS,02/24/2023,W,12,26,10,23,43.5,2,7,28.6,4,6,66.7,5,9,14,7,2,1,0,6,5
BKN,BKN @ CHI,02/24/2023,L,12,36,13,22,59.1,6,13,46.2,4,4,100.0,2,4,6,8,2,2,1,7,2
PHX,PHX vs. OKC,02/24/2023,W,12,30,9,21,42.9,5,13,38.5,7,8,87.5,3,9,12,5,3,3,1,7,2
CHA,CHA @ MIN,02/24/2023,W,12,25,9,24,37.5,2,5,40.0,5,6,83.3,5,10,15,4,1,1,2,2,1
MIN,MIN vs. CHA,02/24/2023,L,12,24,10,21,47.6,4,12,33.3,0,0,0.0,0,10,10,7,4,0,5,6,-1
CHI,CHI vs. BKN,02/24/2023,W,12,34,13,18,72.2,3,7,42.9,5,9,55.6,2,7,9,8,4,1,0,4,-2
OKC,OKC @ PHX,02/24/2023,L,12,28,10,22,45.5,2,7,28.6,6,7,85.7,3,7,10,4,3,2,1,5,-2
WAS,WAS vs. NYK,02/24/2023,L,12,21,6,19,31.6,3,14,21.4,6,6,100.0,3,7,10,3,3,1,3,4,-5
HOU,HOU @ GSW,02/24/2023,L,12,24,11,23,47.8,2,11,18.2,0,0,0.0,2,5,7,6,0,4,1,3,-6
LAC,LAC vs. SAC,02/24/2023,L,12,36,12,21,57.1,4,9,44.4,8,9,88.9,1,6,7,6,7,3,1,4,-7
ATL,ATL vs. CLE,02/24/2023,W,12,28,9,16,56.3,4,7,57.1,6,7,85.7,0,6,6,4,5,0,1,9,-8
MIA,MIA @ MIL,02/24/2023,L,12,25,7,21,33.3,5,16,31.3,6,7,85.7,3,7,10,6,5,2,4,5,-8
DAL,DAL vs. SAS,02/23/2023,W,12,43,13,22,59.1,10,17,58.8,7,8,87.5,1,10,11,8,1,2,2,4,17
PHI,PHI vs. MEM,02/23/2023,W,12,35,11,20,55.0,5,10,50.0,8,10,80.0,1,9,10,9,1,1,4,6,11
NOP,NOP @ TOR,02/23/2023,L,12,33,12,21,57.1,4,5,80.0,5,6,83.3,2,10,12,5,2,2,0,4,10
SAC,SAC vs. POR,02/23/2023,W,12,33,12,23,52.2,3,8,37.5,6,8,75.0,4,10,14,7,3,3,0,2,8
UTA,UTA vs. OKC,02/23/2023,W,12,28,11,26,42.3,1,10,10.0,5,5,100.0,5,12,17,6,3,3,1,3,8
DEN,DEN @ CLE,02/23/2023,W,12,26,10,21,47.6,5,8,62.5,1,2,50.0,6,8,14,8,4,3,2,6,8
IND,IND vs. BOS,02/23/2023,L,12,28,10,21,47.6,4,9,44.4,4,5,80.0,5,7,12,6,2,3,0,6,3
GSW,GSW @ LAL,02/23/2023,L,12,31,11,25,44.0,5,13,38.5,4,6,66.7,3,9,12,9,2,1,0,4,2
ORL,ORL vs. DET,02/23/2023,W,12,28,10,23,43.5,1,9,11.1,7,8,87.5,3,9,12,3,3,1,3,5,1
DET,DET @ ORL,02/23/2023,L,12,27,9,23,39.1,4,8,50.0,5,8,62.5,4,6,10,5,3,0,1,8,-1
LAL,LAL vs. GSW,02/23/2023,W,12,29,11,18,61.1,3,5,60.0,4,8,50.0,0,12,12,8,4,2,1,5,-2
BOS,BOS @ IND,02/23/2023,W,12,25,7,18,38.9,6,10,60.0,5,7,71.4,5,5,10,6,4,1,1,3,-3
POR,POR @ SAC,02/23/2023,L,12,25,10,23,43.5,4,12,33.3,1,1,100.0,2,5,7,4,4,2,2,7,-8
OKC,OKC @ UTA,02/23/2023,L,12,20,7,20,35.0,3,9,33.3,3,4,75.0,2,8,10,3,4,3,0,4,-8
CLE,CLE vs. DEN,02/23/2023,L,12,18,6,19,31.6,2,7,28.6,4,4,100.0,3,5,8,3,5,2,0,3,-8
TOR,TOR vs. NOP,02/23/2023,W,12,23,10,24,41.7,1,5,20.0,2,5,40.0,5,7,12,2,3,2,2,4,-10
MEM,MEM @ PHI,02/23/2023,L,12,24,10,27,37.0,1,8,12.5,3,5,60.0,6,8,14,9,2,0,2,8,-11
SAS,SAS @ DAL,02/23/2023,L,12,26,11,26,42.3,1,9,11.1,3,4,75.0,5,9,14,7,3,0,0,6,-17
WAS,WAS @ MIN,02/16/2023,W,12,38,15,24,62.5,5,10,50.0,3,3,100.0,5,14,19,8,4,3,3,3,19
LAC,LAC @ PHX,02/16/2023,W,12,25,10,19,52.6,0,3,0.0,5,5,100.0,2,9,11,8,4,3,0,5,2
MIL,MIL @ CHI,02/16/2023,W,12,27,9,21,42.9,4,10,40.0,5,6,83.3,3,8,11,4,2,2,3,4,0
CHI,CHI vs. MIL,02/16/2023,L,12,27,10,24,41.7,3,11,27.3,4,6,66.7,6,8,14,6,3,1,1,5,0
PHX,PHX vs. LAC,02/16/2023,L,12,23,10,23,43.5,2,9,22.2,1,1,100.0,3,6,9,5,4,3,1,5,-2
MIN,MIN vs. WAS,02/16/2023,L,12,19,6,25,24.0,1,9,11.1,6,8,75.0,6,4,10,5,4,2,2,4,-19
CLE,CLE @ PHI,02/15/2023,L,12,42,14,23,60.9,3,6,50.0,11,12,91.7,3,5,8,9,0,3,1,7,11
BOS,BOS vs. DET,02/15/2023,W,12,30,14,23,60.9,2,7,28.6,0,0,0.0,3,8,11,10,2,2,1,4,10
DAL,DAL @ DEN,02/15/2023,L,12,35,12,21,57.1,7,14,50.0,4,4,100.0,1,6,7,10,0,1,2,3,9
IND,IND vs. CHI,02/15/2023,W,12,35,11,22,50.0,5,11,45.5,8,8,100.0,3,11,14,7,3,2,0,6,8
BKN,BKN vs. MIA,02/15/2023,W,12,33,13,19,68.4,6,8,75.0,1,1,100.0,0,7,7,9,0,1,1,6,8
NYK,NYK @ ATL,02/15/2023,W,12,31,9,17,52.9,5,10,50.0,8,9,88.9,0,12,12,5,5,1,1,3,6
LAL,LAL vs. NOP,02/15/2023,W,12,31,12,23,52.2,2,9,22.2,5,8,62.5,4,8,12,5,3,1,4,5,4
CHA,CHA vs. SAS,02/15/2023,W,12,27,9,20,45.0,6,12,50.0,3,6,50.0,4,8,12,8,6,3,3,4,3
UTA,UTA @ MEM,02/15/2023,L,12,31,10,23,43.5,5,9,55.6,6,9,66.7,5,11,16,7,4,1,5,8,2
HOU,HOU @ OKC,02/15/2023,L,12,18,6,20,30.0,2,12,16.7,4,4,100.0,2,9,11,3,4,1,1,8,1
OKC,OKC vs. HOU,02/15/2023,W,12,17,4,18,22.2,1,11,9.1,8,11,72.7,2,10,12,2,5,2,0,2,-1
MEM,MEM vs. UTA,02/15/2023,W,12,29,8,23,34.8,3,9,33.3,10,13,76.9,4,7,11,3,1,1,2,8,-2
SAS,SAS @ CHA,02/15/2023,L,12,24,10,24,41.7,2,7,28.6,2,2,100.0,5,9,14,4,5,2,2,6,-3
NOP,NOP @ LAL,02/15/2023,L,12,27,11,25,44.0,2,4,50.0,3,4,75.0,5,6,11,9,2,0,1,7,-4
ATL,ATL vs. NYK,02/15/2023,L,12,25,11,25,44.0,2,6,33.3,1,1,100.0,2,7,9,8,2,2,2,5,-6
CHI,CHI @ IND,02/15/2023,L,12,27,8,20,40.0,5,12,41.7,6,8,75.0,1,7,8,6,2,1,3,5,-8
MIA,MIA @ BKN,02/15/2023,L,12,25,10,20,50.0,1,5,20.0,4,5,80.0,3,6,9,3,2,0,0,3,-8
DEN,DEN vs. DAL,02/15/2023,W,12,26,11,22,50.0,1,7,14.3,3,3,100.0,2,8,10,8,2,0,1,3,-9
DET,DET @ BOS,02/15/2023,L,12,20,8,17,47.1,2,5,40.0,2,4,50.0,1,4,5,5,3,1,2,3,-10
PHI,PHI vs. CLE,02/15/2023,W,12,31,8,15,53.3,2,7,28.6,13,14,92.9,1,6,7,5,3,0,1,10,-11
PHX,PHX vs. SAC,02/14/2023,W,12,30,13,21,61.9,2,5,40.0,2,2,100.0,3,4,7,8,3,6,0,4,7
TOR,TOR vs. ORL,02/14/2023,W,12,29,10,15,66.7,1,5,20.0,8,11,72.7,0,8,8,7,5,3,7,4,5
MIL,MIL vs. BOS,02/14/2023,W,12,26,8,20,40.0,2,7,28.6,8,11,72.7,3,10,13,4,3,2,1,3,5
GSW,GSW @ LAC,02/14/2023,L,12,31,13,22,59.1,3,7,42.9,2,5,40.0,0,7,7,9,2,0,0,6,2
WAS,WAS @ POR,02/14/2023,W,12,29,9,18,50.0,4,10,40.0,7,8,87.5,0,8,8,3,5,1,0,3,2
LAC,LAC vs. GSW,02/14/2023,W,12,29,10,20,50.0,4,9,44.4,5,6,83.3,3,9,12,6,5,1,2,6,-2
POR,POR vs. WAS,02/14/2023,L,12,27,9,20,45.0,4,14,28.6,5,5,100.0,2,9,11,5,3,2,1,6,-2
ORL,ORL @ TOR,02/14/2023,L,12,24,10,26,38.5,3,10,30.0,1,3,33.3,7,6,13,4,8,1,0,9,-5
BOS,BOS @ MIL,02/14/2023,L,12,21,8,22,36.4,3,10,30.0,2,2,100.0,3,8,11,1,3,1,0,8,-5
SAC,SAC @ PHX,02/14/2023,L,12,23,9,16,56.3,3,9,33.3,2,4,50.0,2,5,7,4,6,1,0,3,-7
DAL,DAL vs. MIN,02/13/2023,L,12,39,15,23,65.2,6,11,54.5,3,5,60.0,5,8,13,5,3,1,0,6,15
LAL,LAL @ POR,02/13/2023,L,12,36,10,21,47.6,6,12,50.0,10,12,83.3,4,10,14,7,4,3,1,5,10
NYK,NYK vs. BKN,02/13/2023,W,12,31,10,17,58.8,3,8,37.5,8,12,66.7,1,7,8,5,4,2,0,8,8
ATL,ATL @ CHA,02/13/2023,L,12,42,17,24,70.8,5,8,62.5,3,3,100.0,2,7,9,10,3,1,0,3,7
PHI,PHI vs. HOU,02/13/2023,W,12,33,14,23,60.9,4,9,44.4,1,1,100.0,1,10,11,7,3,3,2,7,7
UTA,UTA @ IND,02/13/2023,W,12,34,10,21,47.6,4,8,50.0,10,11,90.9,5,7,12,5,5,2,0,3,5
WAS,WAS @ GSW,02/13/2023,L,12,33,14,23,60.9,4,9,44.4,1,1,100.0,4,5,9,9,4,4,1,6,4
SAS,SAS @ CLE,02/13/2023,L,12,28,11,19,57.9,2,4,50.0,4,6,66.7,1,3,4,4,4,3,0,7,2
MIA,MIA vs. DEN,02/13/2023,L,12,25,8,17,47.1,2,6,33.3,7,9,77.8,0,9,9,6,5,3,2,5,2
ORL,ORL @ CHI,02/13/2023,W,12,24,7,19,36.8,1,4,25.0,9,10,90.0,2,11,13,2,5,2,2,8,1
OKC,OKC vs. NOP,02/13/2023,L,12,27,9,20,45.0,2,9,22.2,7,8,87.5,3,5,8,5,3,3,0,3,0
NOP,NOP @ OKC,02/13/2023,W,12,27,12,18,66.7,1,4,25.0,2,2,100.0,1,6,7,3,5,2,0,4,0
CHI,CHI vs. ORL,02/13/2023,L,12,23,7,22,31.8,2,4,50.0,7,7,100.0,2,8,10,3,3,1,2,8,-1
CLE,CLE vs. SAS,02/13/2023,W,12,26,10,17,58.8,0,3,0.0,6,8,75.0,4,6,10,2,5,1,1,5,-2
DEN,DEN @ MIA,02/13/2023,W,12,23,9,18,50.0,1,7,14.3,4,6,66.7,2,7,9,6,4,1,2,8,-2
GSW,GSW vs. WAS,02/13/2023,W,12,29,11,20,55.0,3,5,60.0,4,5,80.0,4,4,8,10,5,3,0,3,-4
IND,IND vs. UTA,02/13/2023,L,12,29,12,24,50.0,2,8,25.0,3,3,100.0,2,5,7,6,2,2,1,8,-5
CHA,CHA vs. ATL,02/13/2023,W,12,35,13,20,65.0,6,11,54.5,3,4,75.0,1,5,6,12,4,0,2,3,-7
HOU,HOU @ PHI,02/13/2023,L,12,26,8,19,42.1,4,9,44.4,6,7,85.7,2,6,8,5,4,0,1,4,-7
BKN,BKN @ NYK,02/13/2023,L,12,23,8,17,47.1,1,8,12.5,6,8,75.0,2,5,7,3,5,1,1,9,-8
POR,POR vs. LAL,02/13/2023,W,12,26,10,22,45.5,1,6,16.7,5,6,83.3,3,8,11,4,3,4,1,6,-10
MIN,MIN @ DAL,02/13/2023,W,12,24,9,17,52.9,1,3,33.3,5,10,50.0,2,4,6,4,2,3,0,4,-15
BOS,BOS vs. MEM,02/12/2023,W,12,37,11,22,50.0,7,15,46.7,8,9,88.9,5,9,14,8,2,1,0,6,9
DET,DET @ TOR,02/12/2023,L,12,41,13,21,61.9,3,8,37.5,12,15,80.0,2,4,6,6,0,1,0,8,6
TOR,TOR vs. DET,02/12/2023,W,12,35,13,21,61.9,2,7,28.6,7,10,70.0,3,4,7,5,1,0,1,9,-6
MEM,MEM @ BOS,02/12/2023,L,12,28,10,18,55.6,3,6,50.0,5,8,62.5,0,6,6,6,2,0,0,6,-9
CLE,CLE vs. CHI,02/11/2023,W,12,28,9,17,52.9,2,7,28.6,8,9,88.9,3,9,12,5,4,1,1,4,13
PHI,PHI @ BKN,02/11/2023,W,12,25,8,19,42.1,1,5,20.0,8,8,100.0,2,9,11,5,1,2,0,2,9
MIA,MIA @ ORL,02/11/2023,W,12,25,10,19,52.6,2,9,22.2,3,4,75.0,1,10,11,7,4,3,2,5,7
NYK,NYK vs. UTA,02/11/2023,W,12,39,10,22,45.5,5,10,50.0,14,18,77.8,7,7,14,4,1,1,0,7,3
ATL,ATL vs. SAS,02/11/2023,W,12,32,13,27,48.1,4,9,44.4,2,2,100.0,7,10,17,8,3,1,0,3,3
DEN,DEN @ CHA,02/11/2023,W,12,25,12,21,57.1,1,4,25.0,0,0,0.0,1,9,10,9,4,3,1,6,3
SAC,SAC vs. DAL,02/11/2023,W,12,28,11,22,50.0,2,6,33.3,4,4,100.0,2,9,11,3,2,1,0,7,2
IND,IND @ WAS,02/11/2023,L,12,25,7,18,38.9,4,11,36.4,7,8,87.5,3,7,10,5,2,0,3,3,2
LAL,LAL @ GSW,02/11/2023,W,12,24,10,21,47.6,1,3,33.3,3,5,60.0,4,10,14,2,6,0,2,5,0
GSW,GSW vs. LAL,02/11/2023,L,12,24,9,27,33.3,3,10,30.0,3,3,100.0,4,7,11,7,3,4,4,7,0
DAL,DAL @ SAC,02/11/2023,L,12,26,9,18,50.0,3,9,33.3,5,7,71.4,1,7,8,5,3,1,1,3,-2
WAS,WAS vs. IND,02/11/2023,W,12,23,10,21,47.6,2,6,33.3,1,1,100.0,2,7,9,6,4,2,0,7,-2
UTA,UTA @ NYK,02/11/2023,L,12,36,13,20,65.0,3,8,37.5,7,10,70.0,1,5,6,6,2,0,2,10,-3
SAS,SAS @ ATL,02/11/2023,L,12,29,11,23,47.8,4,12,33.3,3,4,75.0,1,7,8,8,1,2,0,2,-3
CHA,CHA vs. DEN,02/11/2023,L,12,22,7,18,38.9,1,7,14.3,7,8,87.5,2,7,9,3,6,3,1,3,-3
ORL,ORL vs. MIA,02/11/2023,L,12,18,8,20,40.0,0,3,0.0,2,4,50.0,3,7,10,5,4,2,0,5,-7
BKN,BKN vs. PHI,02/11/2023,L,12,16,7,19,36.8,2,7,28.6,0,0,0.0,1,9,10,4,3,0,1,5,-9
CHI,CHI @ CLE,02/11/2023,L,12,15,5,15,33.3,1,8,12.5,4,4,100.0,1,5,6,1,5,2,0,8,-13
UTA,UTA @ TOR,02/10/2023,W,12,39,13,17,76.5,2,3,66.7,11,13,84.6,1,12,13,10,5,2,0,2,19
PHI,PHI vs. NYK,02/10/2023,W,12,27,10,22,45.5,6,12,50.0,1,1,100.0,4,9,13,6,4,3,1,1,12
OKC,OKC @ POR,02/10/2023,W,12,35,12,21,57.1,4,7,57.1,7,7,100.0,2,4,6,7,2,3,1,4,11
