KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
MIA-ORL-04/09/2023,MIA,MIA vs. ORL,04/09/2023,W,12,32,11,21,52.4,6,12,50.0,4,5,80.0,2,5,7,6,2,0,1,3,-3,ORL,ORL @ MIA,04/09/2023,L,12,35,12,19,63.2,7,11,63.6,4,6,66.7,1,8,9,11,2,1,1,2,3
PHX-LAC-04/09/2023,PHX,PHX vs. LAC,04/09/2023,L,12,33,13,27,48.1,6,12,50.0,1,2,50.0,2,8,10,10,3,1,0,5,-1,LAC,LAC @ PHX,04/09/2023,W,12,34,14,24,58.3,1,5,20.0,5,7,71.4,2,11,13,7,5,1,1,4,1
BKN-PHI-04/09/2023,BKN,BKN vs. PHI,04/09/2023,L,12,39,12,20,60.0,4,9,44.4,11,13,84.6,3,8,11,4,5,1,2,5,0,PHI,PHI @ BKN,04/09/2023,W,12,39,15,25,60.0,7,11,63.6,2,3,66.7,2,3,5,6,4,3,1,10,0
CLE-CHA-04/09/2023,CLE,CLE vs. CHA,04/09/2023,L,12,21,6,20,30.0,3,10,30.0,6,6,100.0,1,9,10,6,3,1,1,4,0,CHA,CHA @ CLE,04/09/2023,W,12,21,8,20,40.0,2,9,22.2,3,4,75.0,2,11,13,7,5,2,3,5,0
CHI-DET-04/09/2023,CHI,CHI vs. DET,04/09/2023,W,12,18,8,26,30.8,1,8,12.5,1,4,25.0,6,9,15,3,2,3,3,3,0,DET,DET @ CHI,04/09/2023,L,12,18,8,24,33.3,2,10,20.0,0,1,0.0,5,13,18,3,7,1,0,4,0
LAC-POR-04/08/2023,LAC,LAC vs. POR,04/08/2023,W,12,45,15,24,62.5,8,14,57.1,7,7,100.0,3,11,14,10,2,1,3,2,19,POR,POR @ LAC,04/08/2023,L,12,26,10,21,47.6,3,4,75.0,3,5,60.0,1,4,5,8,3,1,1,6,-19
SAS-MIN-04/08/2023,SAS,SAS vs. MIN,04/08/2023,L,12,23,8,24,33.3,0,7,0.0,7,9,77.8,4,8,12,4,1,0,0,2,-16,MIN,MIN @ SAS,04/08/2023,W,12,39,14,25,56.0,10,12,83.3,1,2,50.0,2,12,14,11,0,0,3,7,16
UTA-DEN-04/08/2023,UTA,UTA vs. DEN,04/08/2023,W,12,31,12,28,42.9,3,12,25.0,4,4,100.0,6,8,14,8,3,3,1,2,-9,DEN,DEN @ UTA,04/08/2023,L,12,40,15,25,60.0,8,14,57.1,2,2,100.0,1,10,11,14,4,0,2,4,9
MIL-MEM-04/07/2023,MIL,MIL vs. MEM,04/07/2023,L,12,15,6,20,30.0,3,10,30.0,0,2,0.0,0,9,9,6,6,2,2,4,-22,MEM,MEM @ MIL,04/07/2023,W,12,37,14,27,51.9,7,13,53.8,2,2,100.0,4,13,17,10,2,2,2,5,22
WAS-MIA-04/07/2023,WAS,WAS vs. MIA,04/07/2023,W,12,36,13,23,56.5,4,9,44.4,6,6,100.0,1,10,11,8,1,0,0,3,16,MIA,MIA @ WAS,04/07/2023,L,12,20,9,21,42.9,2,9,22.2,0,0,0.0,1,8,9,5,6,1,0,6,-16
LAL-PHX-04/07/2023,LAL,LAL vs. PHX,04/07/2023,W,12,35,13,24,54.2,4,8,50.0,5,5,100.0,5,10,15,6,5,2,0,2,8,PHX,PHX @ LAL,04/07/2023,L,12,27,11,23,47.8,2,6,33.3,3,3,100.0,1,5,6,5,2,2,3,4,-8
SAC-GSW-04/07/2023,SAC,SAC vs. GSW,04/07/2023,L,12,25,9,19,47.4,1,7,14.3,6,11,54.5,2,5,7,5,5,2,0,6,-8,GSW,GSW @ SAC,04/07/2023,W,12,33,11,17,64.7,6,10,60.0,5,6,83.3,0,7,7,10,6,4,1,10,8
DAL-CHI-04/07/2023,DAL,DAL vs. CHI,04/07/2023,L,12,24,8,20,40.0,3,12,25.0,5,6,83.3,1,8,9,5,3,2,2,5,-7,CHI,CHI @ DAL,04/07/2023,W,12,31,12,20,60.0,2,6,33.3,5,7,71.4,1,12,13,5,3,2,1,5,7
IND-DET-04/07/2023,IND,IND vs. DET,04/07/2023,L,12,30,12,20,60.0,2,8,25.0,4,7,57.1,3,11,14,8,4,1,1,8,7,DET,DET @ IND,04/07/2023,W,12,23,6,19,31.6,2,9,22.2,9,12,75.0,2,7,9,5,2,4,0,6,-7
ATL-PHI-04/07/2023,ATL,ATL vs. PHI,04/07/2023,L,12,27,10,18,55.6,2,5,40.0,5,8,62.5,0,5,5,7,7,4,0,4,-6,PHI,PHI @ ATL,04/07/2023,W,12,33,12,20,60.0,2,3,66.7,7,7,100.0,3,8,11,7,8,4,1,7,6
BOS-TOR-04/07/2023,BOS,BOS vs. TOR,04/07/2023,W,12,27,10,19,52.6,3,10,30.0,4,6,66.7,2,5,7,8,4,1,0,3,-6,TOR,TOR @ BOS,04/07/2023,L,12,33,13,21,61.9,4,10,40.0,3,4,75.0,2,7,9,8,1,1,0,4,6
CHA-HOU-04/07/2023,CHA,CHA vs. HOU,04/07/2023,L,12,24,9,21,42.9,0,7,0.0,6,8,75.0,3,6,9,5,5,4,0,7,-6,HOU,HOU @ CHA,04/07/2023,W,12,30,11,19,57.9,4,8,50.0,4,6,66.7,3,10,13,8,8,3,3,7,6
BKN-ORL-04/07/2023,BKN,BKN vs. ORL,04/07/2023,W,12,20,8,24,33.3,2,9,22.2,2,2,100.0,5,8,13,4,3,4,2,3,-3,ORL,ORL @ BKN,04/07/2023,L,12,23,9,26,34.6,1,9,11.1,4,4,100.0,8,11,19,4,4,2,1,1,3
NOP-NYK-04/07/2023,NOP,NOP vs. NYK,04/07/2023,W,12,23,9,23,39.1,3,10,30.0,2,2,100.0,3,12,15,5,3,0,1,3,0,NYK,NYK @ NOP,04/07/2023,L,12,23,9,23,39.1,4,11,36.4,1,2,50.0,1,9,10,4,3,3,1,3,0
ORL-CLE-04/06/2023,ORL,ORL vs. CLE,04/06/2023,L,12,16,5,22,22.7,2,12,16.7,4,5,80.0,2,8,10,3,5,1,5,2,-12,CLE,CLE @ ORL,04/06/2023,W,12,28,11,25,44.0,6,11,54.5,0,0,0.0,5,11,16,7,4,4,2,7,12
SAS-POR-04/06/2023,SAS,SAS vs. POR,04/06/2023,W,12,29,12,24,50.0,2,9,22.2,3,5,60.0,2,6,8,8,3,2,1,4,-10,POR,POR @ SAS,04/06/2023,L,12,39,15,22,68.2,2,5,40.0,7,8,87.5,1,9,10,12,3,3,1,4,10
UTA-OKC-04/06/2023,UTA,UTA vs. OKC,04/06/2023,L,12,24,12,22,54.5,0,6,0.0,0,0,0.0,2,7,9,8,6,1,0,4,-5,OKC,OKC @ UTA,04/06/2023,W,12,29,11,24,45.8,1,8,12.5,6,8,75.0,5,8,13,7,3,6,0,1,5
PHI-MIA-04/06/2023,PHI,PHI vs. MIA,04/06/2023,L,12,32,14,18,77.8,4,8,50.0,0,0,0.0,1,8,9,10,3,2,1,5,3,MIA,MIA @ PHI,04/06/2023,W,12,29,11,22,50.0,4,10,40.0,3,4,75.0,4,3,7,7,2,1,0,1,-3
PHX-DEN-04/06/2023,PHX,PHX vs. DEN,04/06/2023,W,12,33,11,17,64.7,5,9,55.6,6,9,66.7,1,6,7,10,3,0,3,3,2,DEN,DEN @ PHX,04/06/2023,L,12,31,12,20,60.0,3,6,50.0,4,6,66.7,3,6,9,8,3,2,0,7,-2
NOP-MEM-04/05/2023,NOP,NOP vs. MEM,04/05/2023,W,12,33,11,21,52.4,6,8,75.0,5,8,62.5,2,11,13,7,4,1,1,5,12,MEM,MEM @ NOP,04/05/2023,L,12,21,8,22,36.4,1,7,14.3,4,5,80.0,3,7,10,4,2,3,2,6,-12
DET-BKN-04/05/2023,DET,DET vs. BKN,04/05/2023,L,12,33,12,19,63.2,5,7,71.4,4,4,100.0,1,7,8,7,3,2,2,3,11,BKN,BKN @ DET,04/05/2023,W,12,22,8,20,40.0,3,10,30.0,3,4,75.0,3,6,9,6,6,2,2,4,-11
DAL-SAC-04/05/2023,DAL,DAL vs. SAC,04/05/2023,W,12,32,10,20,50.0,6,10,60.0,6,7,85.7,1,11,12,5,2,2,3,6,11,SAC,SAC @ DAL,04/05/2023,L,12,21,6,25,24.0,2,10,20.0,7,10,70.0,8,7,15,5,2,2,1,6,-11
ATL-WAS-04/05/2023,ATL,ATL vs. WAS,04/05/2023,W,12,39,12,20,60.0,3,6,50.0,12,12,100.0,4,7,11,8,3,4,1,6,9,WAS,WAS @ ATL,04/05/2023,L,12,30,10,23,43.5,1,9,11.1,9,9,100.0,3,4,7,6,4,3,2,8,-9
LAC-LAL-04/05/2023,LAC,LAC vs. LAL,04/05/2023,W,12,22,5,14,35.7,1,8,12.5,11,13,84.6,1,8,9,2,5,0,0,3,-8,LAL,LAL @ LAC,04/05/2023,L,12,30,12,21,57.1,2,5,40.0,4,6,66.7,1,9,10,5,1,2,0,7,8
MIL-CHI-04/05/2023,MIL,MIL vs. CHI,04/05/2023,W,12,30,12,24,50.0,4,9,44.4,2,3,66.7,4,8,12,7,5,1,2,4,5,CHI,CHI @ MIL,04/05/2023,L,12,25,10,20,50.0,3,8,37.5,2,2,100.0,1,7,8,8,6,4,0,5,-5
BOS-TOR-04/05/2023,BOS,BOS vs. TOR,04/05/2023,W,12,23,9,24,37.5,2,10,20.0,3,8,37.5,4,7,11,5,2,2,1,7,-5,TOR,TOR @ BOS,04/05/2023,L,12,28,8,17,47.1,2,6,33.3,10,10,100.0,1,12,13,5,5,2,2,6,5
IND-NYK-04/05/2023,IND,IND vs. NYK,04/05/2023,L,12,31,10,19,52.6,4,8,50.0,7,9,77.8,2,4,6,9,6,3,2,3,-4,NYK,NYK @ IND,04/05/2023,W,12,35,14,25,56.0,5,9,55.6,2,3,66.7,6,6,12,9,6,4,0,5,4
UTA-LAL-04/04/2023,UTA,UTA vs. LAL,04/04/2023,L,12,36,12,17,70.6,3,6,50.0,9,12,75.0,1,9,10,6,3,1,2,6,7,LAL,LAL @ UTA,04/04/2023,W,12,29,9,23,39.1,3,8,37.5,8,10,80.0,4,3,7,6,3,2,2,6,-7
CHA-TOR-04/04/2023,CHA,CHA vs. TOR,04/04/2023,L,12,26,8,19,42.1,5,11,45.5,5,5,100.0,1,7,8,7,4,2,1,6,-7,TOR,TOR @ CHA,04/04/2023,W,12,33,12,24,50.0,4,10,40.0,5,5,100.0,5,9,14,6,2,3,3,4,7
GSW-OKC-04/04/2023,GSW,GSW vs. OKC,04/04/2023,W,12,33,11,26,42.3,5,15,33.3,6,7,85.7,7,11,18,4,6,2,1,5,6,OKC,OKC @ GSW,04/04/2023,L,12,27,10,24,41.7,2,11,18.2,5,7,71.4,4,6,10,6,4,2,1,5,-6
DET-MIA-04/04/2023,DET,DET vs. MIA,04/04/2023,L,12,27,11,20,55.0,4,6,66.7,1,2,50.0,2,7,9,8,2,2,0,6,6,MIA,MIA @ DET,04/04/2023,W,12,21,7,19,36.8,1,8,12.5,6,8,75.0,3,7,10,5,3,2,1,3,-6
NOP-SAC-04/04/2023,NOP,NOP vs. SAC,04/04/2023,L,12,26,7,19,36.8,2,6,33.3,10,14,71.4,3,9,12,2,3,2,0,4,-5,SAC,SAC @ NOP,04/04/2023,W,12,31,11,21,52.4,6,9,66.7,3,4,75.0,1,8,9,8,3,2,2,9,5
WAS-MIL-04/04/2023,WAS,WAS vs. MIL,04/04/2023,L,12,35,14,27,51.9,4,7,57.1,3,5,60.0,2,10,12,8,1,0,1,5,-4,MIL,MIL @ WAS,04/04/2023,W,12,39,14,26,53.8,6,12,50.0,5,8,62.5,5,11,16,10,2,1,3,4,4
HOU-DEN-04/04/2023,HOU,HOU vs. DEN,04/04/2023,W,12,30,11,29,37.9,4,12,33.3,4,5,80.0,5,8,13,6,2,3,1,8,4,DEN,DEN @ HOU,04/04/2023,L,12,26,8,18,44.4,4,10,40.0,6,11,54.5,4,11,15,4,7,2,3,5,-4
ORL-CLE-04/04/2023,ORL,ORL vs. CLE,04/04/2023,L,12,32,13,21,61.9,4,6,66.7,2,2,100.0,2,9,11,8,4,0,0,5,-3,CLE,CLE @ ORL,04/04/2023,W,12,35,13,23,56.5,6,10,60.0,3,4,75.0,1,6,7,7,0,1,0,3,3
MEM-POR-04/04/2023,MEM,MEM vs. POR,04/04/2023,W,12,30,10,18,55.6,4,10,40.0,6,9,66.7,0,8,8,8,3,2,1,1,-3,POR,POR @ MEM,04/04/2023,L,12,33,14,24,58.3,5,10,50.0,0,0,0.0,1,8,9,7,2,1,0,7,3
PHX-SAS-04/04/2023,PHX,PHX vs. SAS,04/04/2023,W,12,28,9,20,45.0,3,8,37.5,7,8,87.5,2,11,13,4,4,2,2,1,3,SAS,SAS @ PHX,04/04/2023,L,12,25,10,24,41.7,5,11,45.5,0,0,0.0,0,7,7,7,3,1,2,4,-3
CHI-ATL-04/04/2023,CHI,CHI vs. ATL,04/04/2023,L,12,27,10,23,43.5,1,7,14.3,6,7,85.7,2,8,10,4,2,2,1,5,2,ATL,ATL @ CHI,04/04/2023,W,12,25,9,19,47.4,2,8,25.0,5,6,83.3,1,11,12,6,6,1,2,8,-2
BKN-MIN-04/04/2023,BKN,BKN vs. MIN,04/04/2023,L,12,24,11,23,47.8,2,8,25.0,0,0,0.0,1,10,11,5,1,2,1,3,-2,MIN,MIN @ BKN,04/04/2023,W,12,26,11,22,50.0,2,5,40.0,2,3,66.7,1,10,11,6,2,1,1,0,2
PHI-BOS-04/04/2023,PHI,PHI vs. BOS,04/04/2023,W,12,19,8,18,44.4,1,8,12.5,2,2,100.0,0,10,10,3,3,0,5,5,-2,BOS,BOS @ PHI,04/04/2023,L,12,21,8,25,32.0,4,14,28.6,1,1,100.0,4,10,14,8,2,2,1,4,2
CHI-MEM-04/02/2023,CHI,CHI vs. MEM,04/02/2023,W,12,40,17,27,63.0,2,10,20.0,4,5,80.0,2,10,12,11,1,3,3,3,24,MEM,MEM @ CHI,04/02/2023,L,12,16,5,18,27.8,3,10,30.0,3,5,60.0,1,8,9,5,8,0,0,7,-24
NYK-WAS-04/02/2023,NYK,NYK vs. WAS,04/02/2023,W,12,33,13,20,65.0,3,6,50.0,4,4,100.0,0,11,11,11,2,4,0,5,15,WAS,WAS @ NYK,04/02/2023,L,12,18,6,19,31.6,3,9,33.3,3,4,75.0,3,7,10,3,7,1,0,5,-15
HOU-LAL-04/02/2023,HOU,HOU vs. LAL,04/02/2023,L,12,23,10,25,40.0,1,6,16.7,2,3,66.7,5,8,13,5,3,2,1,5,-8,LAL,LAL @ HOU,04/02/2023,W,12,31,10,20,50.0,3,11,27.3,8,10,80.0,2,10,12,6,2,1,1,2,8
BKN-UTA-04/02/2023,BKN,BKN vs. UTA,04/02/2023,W,12,32,10,23,43.5,1,6,16.7,11,13,84.6,3,12,15,3,2,2,1,6,6,UTA,UTA @ BKN,04/02/2023,L,12,26,10,29,34.5,2,11,18.2,4,7,57.1,5,11,16,5,2,1,0,8,-6
OKC-PHX-04/02/2023,OKC,OKC vs. PHX,04/02/2023,L,12,34,9,26,34.6,2,8,25.0,14,17,82.4,6,8,14,5,3,4,0,8,5,PHX,PHX @ OKC,04/02/2023,W,12,29,10,20,50.0,2,10,20.0,7,8,87.5,2,8,10,8,6,2,2,11,-5
DEN-GSW-04/02/2023,DEN,DEN vs. GSW,04/02/2023,W,12,31,10,26,38.5,3,9,33.3,8,9,88.9,5,8,13,4,2,2,1,7,5,GSW,GSW @ DEN,04/02/2023,L,12,26,7,26,26.9,3,13,23.1,9,9,100.0,4,10,14,3,4,2,2,7,-5
ORL-DET-04/02/2023,ORL,ORL vs. DET,04/02/2023,W,12,28,8,15,53.3,4,9,44.4,8,12,66.7,2,9,11,4,4,2,2,4,4,DET,DET @ ORL,04/02/2023,L,12,24,9,22,40.9,5,10,50.0,1,2,50.0,2,6,8,8,4,1,0,7,-4
CHA-TOR-04/02/2023,CHA,CHA vs. TOR,04/02/2023,L,12,37,13,18,72.2,6,10,60.0,5,6,83.3,0,8,8,9,5,0,1,3,3,TOR,TOR @ CHA,04/02/2023,W,12,34,15,32,46.9,1,10,10.0,3,3,100.0,6,5,11,11,0,4,0,5,-3
MIL-PHI-04/02/2023,MIL,MIL vs. PHI,04/02/2023,W,12,27,8,17,47.1,2,9,22.2,9,9,100.0,1,10,11,4,4,1,1,6,-2,PHI,PHI @ MIL,04/02/2023,L,12,29,9,22,40.9,4,10,40.0,7,7,100.0,2,7,9,5,1,1,0,6,2
MIN-POR-04/02/2023,MIN,MIN vs. POR,04/02/2023,L,12,24,9,21,42.9,3,8,37.5,3,3,100.0,2,10,12,7,6,1,1,6,-2,POR,POR @ MIN,04/02/2023,W,12,26,11,23,47.8,2,8,25.0,2,5,40.0,1,9,10,7,3,3,2,4,2
SAC-SAS-04/02/2023,SAC,SAC vs. SAS,04/02/2023,L,12,34,13,22,59.1,3,9,33.3,5,8,62.5,3,7,10,7,3,1,0,5,1,SAS,SAS @ SAC,04/02/2023,W,12,33,13,24,54.2,2,9,22.2,5,6,83.3,3,8,11,7,2,1,1,5,-1
CLE-IND-04/02/2023,CLE,CLE vs. IND,04/02/2023,W,12,27,9,23,39.1,1,5,20.0,8,9,88.9,4,6,10,3,1,1,3,4,1,IND,IND @ CLE,04/02/2023,L,12,26,9,21,42.9,3,5,60.0,5,6,83.3,1,9,10,6,1,0,2,6,-1
ATL-DAL-04/02/2023,ATL,ATL vs. DAL,04/02/2023,W,12,24,9,25,36.0,3,13,23.1,3,4,75.0,5,10,15,8,3,2,2,2,-1,DAL,DAL @ ATL,04/02/2023,L,12,25,11,26,42.3,2,9,22.2,1,2,50.0,5,12,17,6,3,1,1,4,1
MIA-DAL-04/01/2023,MIA,MIA vs. DAL,04/01/2023,W,12,26,10,21,47.6,4,11,36.4,2,2,100.0,3,7,10,9,4,0,0,6,-6,DAL,DAL @ MIA,04/01/2023,L,12,32,12,19,63.2,4,10,40.0,4,4,100.0,0,8,8,11,2,1,0,3,6
NOP-LAC-04/01/2023,NOP,NOP vs. LAC,04/01/2023,W,12,36,13,21,61.9,3,3,100.0,7,7,100.0,2,5,7,7,1,2,1,6,2,LAC,LAC @ NOP,04/01/2023,L,12,34,11,18,61.1,4,8,50.0,8,8,100.0,0,4,4,8,2,1,1,6,-2
BKN-ATL-03/31/2023,BKN,BKN vs. ATL,03/31/2023,W,12,42,15,24,62.5,5,11,45.5,7,7,100.0,4,8,12,11,2,4,0,4,18,ATL,ATL @ BKN,03/31/2023,L,12,24,10,18,55.6,2,8,25.0,2,2,100.0,0,5,5,7,4,1,1,6,-18
MIN-LAL-03/31/2023,MIN,MIN vs. LAL,03/31/2023,L,12,18,7,28,25.0,2,14,14.3,2,2,100.0,5,6,11,4,5,4,0,7,-17,LAL,LAL @ MIN,03/31/2023,W,12,35,13,20,65.0,2,5,40.0,7,10,70.0,2,15,17,9,6,4,3,5,17
PHX-DEN-03/31/2023,PHX,PHX vs. DEN,03/31/2023,W,12,24,9,22,40.9,4,9,44.4,2,2,100.0,2,7,9,8,6,3,0,6,-10,DEN,DEN @ PHX,03/31/2023,L,12,34,12,27,44.4,4,10,40.0,6,7,85.7,4,10,14,6,3,4,0,2,10
MEM-LAC-03/31/2023,MEM,MEM vs. LAC,03/31/2023,W,12,31,12,27,44.4,1,8,12.5,6,7,85.7,4,10,14,9,2,4,3,1,10,LAC,LAC @ MEM,03/31/2023,L,12,21,8,24,33.3,3,8,37.5,2,2,100.0,3,9,12,8,5,2,2,7,-10
BOS-UTA-03/31/2023,BOS,BOS vs. UTA,03/31/2023,W,12,36,13,28,46.4,8,17,47.1,2,3,66.7,1,9,10,10,1,2,2,2,9,UTA,UTA @ BOS,03/31/2023,L,12,27,11,24,45.8,3,7,42.9,2,2,100.0,2,11,13,7,4,0,3,2,-9
IND-OKC-03/31/2023,IND,IND vs. OKC,03/31/2023,W,12,25,10,26,38.5,2,8,25.0,3,4,75.0,4,10,14,8,4,1,2,7,-8,OKC,OKC @ IND,03/31/2023,L,12,33,10,22,45.5,2,8,25.0,11,13,84.6,2,12,14,6,2,3,3,5,8
WAS-ORL-03/31/2023,WAS,WAS vs. ORL,03/31/2023,L,12,33,13,27,48.1,5,12,41.7,2,3,66.7,1,11,12,8,2,2,2,4,8,ORL,ORL @ WAS,03/31/2023,W,12,25,10,21,47.6,2,6,33.3,3,3,100.0,0,12,12,8,4,1,3,6,-8
PHI-TOR-03/31/2023,PHI,PHI vs. TOR,03/31/2023,W,12,22,7,18,38.9,2,10,20.0,6,6,100.0,2,5,7,7,6,3,1,7,-7,TOR,TOR @ PHI,03/31/2023,L,12,29,9,19,47.4,3,5,60.0,8,9,88.9,4,9,13,6,6,4,0,4,7
GSW-SAS-03/31/2023,GSW,GSW vs. SAS,03/31/2023,W,12,33,12,22,54.5,6,10,60.0,3,3,100.0,2,5,7,11,6,1,1,3,-4,SAS,SAS @ GSW,03/31/2023,L,12,37,14,24,58.3,6,11,54.5,3,4,75.0,3,7,10,10,5,4,2,3,4
CLE-NYK-03/31/2023,CLE,CLE vs. NYK,03/31/2023,L,12,30,12,21,57.1,4,11,36.4,2,3,66.7,1,10,11,9,3,0,3,6,4,NYK,NYK @ CLE,03/31/2023,W,12,26,9,25,36.0,2,8,25.0,6,8,75.0,7,8,15,6,2,2,1,3,-4
POR-SAC-03/31/2023,POR,POR vs. SAC,03/31/2023,L,12,30,10,21,47.6,6,10,60.0,4,5,80.0,2,5,7,6,4,3,1,3,-3,SAC,SAC @ POR,03/31/2023,W,12,33,12,18,66.7,6,12,50.0,3,4,75.0,0,9,9,9,5,3,3,4,3
CHA-CHI-03/31/2023,CHA,CHA vs. CHI,03/31/2023,L,12,31,11,20,55.0,6,12,50.0,3,4,75.0,0,9,9,10,1,0,1,5,3,CHI,CHI @ CHA,03/31/2023,W,12,28,11,21,52.4,2,6,33.3,4,6,66.7,2,6,8,7,0,1,0,3,-3
HOU-DET-03/31/2023,HOU,HOU vs. DET,03/31/2023,W,12,33,8,17,47.1,4,8,50.0,13,16,81.3,3,5,8,1,2,2,0,6,2,DET,DET @ HOU,03/31/2023,L,12,31,13,21,61.9,3,8,37.5,2,4,50.0,3,4,7,8,3,1,2,10,-2
MIL-BOS-03/30/2023,MIL,MIL vs. BOS,03/30/2023,L,12,27,11,25,44.0,5,9,55.6,0,0,0.0,2,4,6,8,1,0,0,2,-12,BOS,BOS @ MIL,03/30/2023,W,12,39,16,21,76.2,5,8,62.5,2,2,100.0,1,9,10,6,2,1,3,3,12
DEN-NOP-03/30/2023,DEN,DEN vs. NOP,03/30/2023,L,12,30,9,17,52.9,1,6,16.7,11,17,64.7,2,6,8,5,2,0,2,7,-2,NOP,NOP @ DEN,03/30/2023,W,12,32,10,20,50.0,5,7,71.4,7,7,100.0,2,8,10,6,3,0,0,11,2
POR-SAC-03/29/2023,POR,POR vs. SAC,03/29/2023,L,12,18,7,23,30.4,4,12,33.3,0,0,0.0,0,10,10,4,5,2,1,5,-15,SAC,SAC @ POR,03/29/2023,W,12,33,11,21,52.4,5,10,50.0,6,8,75.0,1,14,15,8,4,4,0,2,15
PHX-MIN-03/29/2023,PHX,PHX vs. MIN,03/29/2023,W,12,33,10,20,50.0,2,6,33.3,11,13,84.6,5,7,12,6,5,1,2,8,10,MIN,MIN @ PHX,03/29/2023,L,12,23,9,20,45.0,2,8,25.0,3,4,75.0,2,3,5,3,6,1,0,11,-10
