KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
PHI-BOS-02/25/2023,PHI,PHI vs. BOS,02/25/2023,L,12.0,29,8,21,0.381,0,2,0.0,13,13,1.0,3,8,11,4,1.0,1,1,3,-1.0,BOS,BOS @ PHI,02/25/2023,W,12.0,30,13,23,0.565,4,8,0.5,0,0,0.0,1,7,8,8,2.0,1,1,6,1.0
ATL-CLE-02/24/2023,ATL,ATL vs. CLE,02/24/2023,W,12.0,28,9,16,0.563,4,7,0.571,6,7,0.857,0,6,6,4,5.0,0,1,9,-8.0,CLE,CLE @ ATL,02/24/2023,L,12.0,36,12,20,0.6,3,7,0.429,9,11,0.818,2,7,9,7,2.0,2,1,6,8.0
MIL-MIA-02/24/2023,MIL,MIL vs. MIA,02/24/2023,W,12.0,33,12,27,0.444,6,14,0.429,3,5,0.6,5,11,16,9,3.0,3,0,4,8.0,MIA,MIA @ MIL,02/24/2023,L,12.0,25,7,21,0.333,5,16,0.313,6,7,0.857,3,7,10,6,5.0,2,4,5,-8.0
LAC-SAC-02/24/2023,LAC,LAC vs. SAC,02/24/2023,L,12.0,36,12,21,0.571,4,9,0.444,8,9,0.889,1,6,7,6,7.0,3,1,4,-7.0,SAC,SAC @ LAC,02/24/2023,W,12.0,43,16,26,0.615,6,11,0.545,5,6,0.833,5,6,11,6,5.0,5,1,6,7.0
GSW-HOU-02/24/2023,GSW,GSW vs. HOU,02/24/2023,W,12.0,30,11,20,0.55,7,13,0.538,1,1,1.0,3,7,10,8,5.0,0,1,1,6.0,HOU,HOU @ GSW,02/24/2023,L,12.0,24,11,23,0.478,2,11,0.182,0,0,0.0,2,5,7,6,0.0,4,1,3,-6.0
WAS-NYK-02/24/2023,WAS,WAS vs. NYK,02/24/2023,L,12.0,21,6,19,0.316,3,14,0.214,6,6,1.0,3,7,10,3,3.0,1,3,4,-5.0,NYK,NYK @ WAS,02/24/2023,W,12.0,26,10,23,0.435,2,7,0.286,4,6,0.667,5,9,14,7,2.0,1,0,6,5.0
CHI-BKN-02/24/2023,CHI,CHI vs. BKN,02/24/2023,W,12.0,34,13,18,0.722,3,7,0.429,5,9,0.556,2,7,9,8,4.0,1,0,4,-2.0,BKN,BKN @ CHI,02/24/2023,L,12.0,36,13,22,0.591,6,13,0.462,4,4,1.0,2,4,6,8,2.0,2,1,7,2.0
PHX-OKC-02/24/2023,PHX,PHX vs. OKC,02/24/2023,W,12.0,30,9,21,0.429,5,13,0.385,7,8,0.875,3,9,12,5,3.0,3,1,7,2.0,OKC,OKC @ PHX,02/24/2023,L,12.0,28,10,22,0.455,2,7,0.286,6,7,0.857,3,7,10,4,3.0,2,1,5,-2.0
MIN-CHA-02/24/2023,MIN,MIN vs. CHA,02/24/2023,L,12.0,24,10,21,0.476,4,12,0.333,0,0,0.0,0,10,10,7,4.0,0,5,6,-1.0,CHA,CHA @ MIN,02/24/2023,W,12.0,25,9,24,0.375,2,5,0.4,5,6,0.833,5,10,15,4,1.0,1,2,2,1.0
DAL-SAS-02/23/2023,DAL,DAL vs. SAS,02/23/2023,W,12.0,43,13,22,0.591,10,17,0.588,7,8,0.875,1,10,11,8,1.0,2,2,4,17.0,SAS,SAS @ DAL,02/23/2023,L,12.0,26,11,26,0.423,1,9,0.111,3,4,0.75,5,9,14,7,3.0,0,0,6,-17.0
PHI-MEM-02/23/2023,PHI,PHI vs. MEM,02/23/2023,W,12.0,35,11,20,0.55,5,10,0.5,8,10,0.8,1,9,10,9,1.0,1,4,6,11.0,MEM,MEM @ PHI,02/23/2023,L,12.0,24,10,27,0.37,1,8,0.125,3,5,0.6,6,8,14,9,2.0,0,2,8,-11.0
TOR-NOP-02/23/2023,TOR,TOR vs. NOP,02/23/2023,W,12.0,23,10,24,0.417,1,5,0.2,2,5,0.4,5,7,12,2,3.0,2,2,4,-10.0,NOP,NOP @ TOR,02/23/2023,L,12.0,33,12,21,0.571,4,5,0.8,5,6,0.833,2,10,12,5,2.0,2,0,4,10.0
SAC-POR-02/23/2023,SAC,SAC vs. POR,02/23/2023,W,12.0,33,12,23,0.522,3,8,0.375,6,8,0.75,4,10,14,7,3.0,3,0,2,8.0,POR,POR @ SAC,02/23/2023,L,12.0,25,10,23,0.435,4,12,0.333,1,1,1.0,2,5,7,4,4.0,2,2,7,-8.0
UTA-OKC-02/23/2023,UTA,UTA vs. OKC,02/23/2023,W,12.0,28,11,26,0.423,1,10,0.1,5,5,1.0,5,12,17,6,3.0,3,1,3,8.0,OKC,OKC @ UTA,02/23/2023,L,12.0,20,7,20,0.35,3,9,0.333,3,4,0.75,2,8,10,3,4.0,3,0,4,-8.0
CLE-DEN-02/23/2023,CLE,CLE vs. DEN,02/23/2023,L,12.0,18,6,19,0.316,2,7,0.286,4,4,1.0,3,5,8,3,5.0,2,0,3,-8.0,DEN,DEN @ CLE,02/23/2023,W,12.0,26,10,21,0.476,5,8,0.625,1,2,0.5,6,8,14,8,4.0,3,2,6,8.0
IND-BOS-02/23/2023,IND,IND vs. BOS,02/23/2023,L,12.0,28,10,21,0.476,4,9,0.444,4,5,0.8,5,7,12,6,2.0,3,0,6,3.0,BOS,BOS @ IND,02/23/2023,W,12.0,25,7,18,0.389,6,10,0.6,5,7,0.714,5,5,10,6,4.0,1,1,3,-3.0
LAL-GSW-02/23/2023,LAL,LAL vs. GSW,02/23/2023,W,12.0,29,11,18,0.611,3,5,0.6,4,8,0.5,0,12,12,8,4.0,2,1,5,-2.0,GSW,GSW @ LAL,02/23/2023,L,12.0,31,11,25,0.44,5,13,0.385,4,6,0.667,3,9,12,9,2.0,1,0,4,2.0
ORL-DET-02/23/2023,ORL,ORL vs. DET,02/23/2023,W,12.0,28,10,23,0.435,1,9,0.111,7,8,0.875,3,9,12,3,3.0,1,3,5,1.0,DET,DET @ ORL,02/23/2023,L,12.0,27,9,23,0.391,4,8,0.5,5,8,0.625,4,6,10,5,3.0,0,1,8,-1.0
MIN-WAS-02/16/2023,MIN,MIN vs. WAS,02/16/2023,L,12.0,19,6,25,0.24,1,9,0.111,6,8,0.75,6,4,10,5,4.0,2,2,4,-19.0,WAS,WAS @ MIN,02/16/2023,W,12.0,38,15,24,0.625,5,10,0.5,3,3,1.0,5,14,19,8,4.0,3,3,3,19.0
PHX-LAC-02/16/2023,PHX,PHX vs. LAC,02/16/2023,L,12.0,23,10,23,0.435,2,9,0.222,1,1,1.0,3,6,9,5,4.0,3,1,5,-2.0,LAC,LAC @ PHX,02/16/2023,W,12.0,25,10,19,0.526,0,3,0.0,5,5,1.0,2,9,11,8,4.0,3,0,5,2.0
CHI-MIL-02/16/2023,CHI,CHI vs. MIL,02/16/2023,L,12.0,27,10,24,0.417,3,11,0.273,4,6,0.667,6,8,14,6,3.0,1,1,5,0.0,MIL,MIL @ CHI,02/16/2023,W,12.0,27,9,21,0.429,4,10,0.4,5,6,0.833,3,8,11,4,2.0,2,3,4,0.0
PHI-CLE-02/15/2023,PHI,PHI vs. CLE,02/15/2023,W,12.0,31,8,15,0.533,2,7,0.286,13,14,0.929,1,6,7,5,3.0,0,1,10,-11.0,CLE,CLE @ PHI,02/15/2023,L,12.0,42,14,23,0.609,3,6,0.5,11,12,0.917,3,5,8,9,0.0,3,1,7,11.0
BOS-DET-02/15/2023,BOS,BOS vs. DET,02/15/2023,W,12.0,30,14,23,0.609,2,7,0.286,0,0,0.0,3,8,11,10,2.0,2,1,4,10.0,DET,DET @ BOS,02/15/2023,L,12.0,20,8,17,0.471,2,5,0.4,2,4,0.5,1,4,5,5,3.0,1,2,3,-10.0
DEN-DAL-02/15/2023,DEN,DEN vs. DAL,02/15/2023,W,12.0,26,11,22,0.5,1,7,0.143,3,3,1.0,2,8,10,8,2.0,0,1,3,-9.0,DAL,DAL @ DEN,02/15/2023,L,12.0,35,12,21,0.571,7,14,0.5,4,4,1.0,1,6,7,10,0.0,1,2,3,9.0
IND-CHI-02/15/2023,IND,IND vs. CHI,02/15/2023,W,12.0,35,11,22,0.5,5,11,0.455,8,8,1.0,3,11,14,7,3.0,2,0,6,8.0,CHI,CHI @ IND,02/15/2023,L,12.0,27,8,20,0.4,5,12,0.417,6,8,0.75,1,7,8,6,2.0,1,3,5,-8.0
BKN-MIA-02/15/2023,BKN,BKN vs. MIA,02/15/2023,W,12.0,33,13,19,0.684,6,8,0.75,1,1,1.0,0,7,7,9,0.0,1,1,6,8.0,MIA,MIA @ BKN,02/15/2023,L,12.0,25,10,20,0.5,1,5,0.2,4,5,0.8,3,6,9,3,2.0,0,0,3,-8.0
ATL-NYK-02/15/2023,ATL,ATL vs. NYK,02/15/2023,L,12.0,25,11,25,0.44,2,6,0.333,1,1,1.0,2,7,9,8,2.0,2,2,5,-6.0,NYK,NYK @ ATL,02/15/2023,W,12.0,31,9,17,0.529,5,10,0.5,8,9,0.889,0,12,12,5,5.0,1,1,3,6.0
LAL-NOP-02/15/2023,LAL,LAL vs. NOP,02/15/2023,W,12.0,31,12,23,0.522,2,9,0.222,5,8,0.625,4,8,12,5,3.0,1,4,5,4.0,NOP,NOP @ LAL,02/15/2023,L,12.0,27,11,25,0.44,2,4,0.5,3,4,0.75,5,6,11,9,2.0,0,1,7,-4.0
CHA-SAS-02/15/2023,CHA,CHA vs. SAS,02/15/2023,W,12.0,27,9,20,0.45,6,12,0.5,3,6,0.5,4,8,12,8,6.0,3,3,4,3.0,SAS,SAS @ CHA,02/15/2023,L,12.0,24,10,24,0.417,2,7,0.286,2,2,1.0,5,9,14,4,5.0,2,2,6,-3.0
MEM-UTA-02/15/2023,MEM,MEM vs. UTA,02/15/2023,W,12.0,29,8,23,0.348,3,9,0.333,10,13,0.769,4,7,11,3,1.0,1,2,8,-2.0,UTA,UTA @ MEM,02/15/2023,L,12.0,31,10,23,0.435,5,9,0.556,6,9,0.667,5,11,16,7,4.0,1,5,8,2.0
OKC-HOU-02/15/2023,OKC,OKC vs. HOU,02/15/2023,W,12.0,17,4,18,0.222,1,11,0.091,8,11,0.727,2,10,12,2,5.0,2,0,2,-1.0,HOU,HOU @ OKC,02/15/2023,L,12.0,18,6,20,0.3,2,12,0.167,4,4,1.0,2,9,11,3,4.0,1,1,8,1.0
PHX-SAC-02/14/2023,PHX,PHX vs. SAC,02/14/2023,W,12.0,30,13,21,0.619,2,5,0.4,2,2,1.0,3,4,7,8,3.0,6,0,4,7.0,SAC,SAC @ PHX,02/14/2023,L,12.0,23,9,16,0.563,3,9,0.333,2,4,0.5,2,5,7,4,6.0,1,0,3,-7.0
TOR-ORL-02/14/2023,TOR,TOR vs. ORL,02/14/2023,W,12.0,29,10,15,0.667,1,5,0.2,8,11,0.727,0,8,8,7,5.0,3,7,4,5.0,ORL,ORL @ TOR,02/14/2023,L,12.0,24,10,26,0.385,3,10,0.3,1,3,0.333,7,6,13,4,8.0,1,0,9,-5.0
MIL-BOS-02/14/2023,MIL,MIL vs. BOS,02/14/2023,W,12.0,26,8,20,0.4,2,7,0.286,8,11,0.727,3,10,13,4,3.0,2,1,3,5.0,BOS,BOS @ MIL,02/14/2023,L,12.0,21,8,22,0.364,3,10,0.3,2,2,1.0,3,8,11,1,3.0,1,0,8,-5.0
LAC-GSW-02/14/2023,LAC,LAC vs. GSW,02/14/2023,W,12.0,29,10,20,0.5,4,9,0.444,5,6,0.833,3,9,12,6,5.0,1,2,6,-2.0,GSW,GSW @ LAC,02/14/2023,L,12.0,31,13,22,0.591,3,7,0.429,2,5,0.4,0,7,7,9,2.0,0,0,6,2.0
POR-WAS-02/14/2023,POR,POR vs. WAS,02/14/2023,L,12.0,27,9,20,0.45,4,14,0.286,5,5,1.0,2,9,11,5,3.0,2,1,6,-2.0,WAS,WAS @ POR,02/14/2023,W,12.0,29,9,18,0.5,4,10,0.4,7,8,0.875,0,8,8,3,5.0,1,0,3,2.0
DAL-MIN-02/13/2023,DAL,DAL vs. MIN,02/13/2023,L,12.0,39,15,23,0.652,6,11,0.545,3,5,0.6,5,8,13,5,3.0,1,0,6,15.0,MIN,MIN @ DAL,02/13/2023,W,12.0,24,9,17,0.529,1,3,0.333,5,10,0.5,2,4,6,4,2.0,3,0,4,-15.0
POR-LAL-02/13/2023,POR,POR vs. LAL,02/13/2023,W,12.0,26,10,22,0.455,1,6,0.167,5,6,0.833,3,8,11,4,3.0,4,1,6,-10.0,LAL,LAL @ POR,02/13/2023,L,12.0,36,10,21,0.476,6,12,0.5,10,12,0.833,4,10,14,7,4.0,3,1,5,10.0
NYK-BKN-02/13/2023,NYK,NYK vs. BKN,02/13/2023,W,12.0,31,10,17,0.588,3,8,0.375,8,12,0.667,1,7,8,5,4.0,2,0,8,8.0,BKN,BKN @ NYK,02/13/2023,L,12.0,23,8,17,0.471,1,8,0.125,6,8,0.75,2,5,7,3,5.0,1,1,9,-8.0
CHA-ATL-02/13/2023,CHA,CHA vs. ATL,02/13/2023,W,12.0,35,13,20,0.65,6,11,0.545,3,4,0.75,1,5,6,12,4.0,0,2,3,-7.0,ATL,ATL @ CHA,02/13/2023,L,12.0,42,17,24,0.708,5,8,0.625,3,3,1.0,2,7,9,10,3.0,1,0,3,7.0
PHI-HOU-02/13/2023,PHI,PHI vs. HOU,02/13/2023,W,12.0,33,14,23,0.609,4,9,0.444,1,1,1.0,1,10,11,7,3.0,3,2,7,7.0,HOU,HOU @ PHI,02/13/2023,L,12.0,26,8,19,0.421,4,9,0.444,6,7,0.857,2,6,8,5,4.0,0,1,4,-7.0
IND-UTA-02/13/2023,IND,IND vs. UTA,02/13/2023,L,12.0,29,12,24,0.5,2,8,0.25,3,3,1.0,2,5,7,6,2.0,2,1,8,-5.0,UTA,UTA @ IND,02/13/2023,W,12.0,34,10,21,0.476,4,8,0.5,10,11,0.909,5,7,12,5,5.0,2,0,3,5.0
GSW-WAS-02/13/2023,GSW,GSW vs. WAS,02/13/2023,W,12.0,29,11,20,0.55,3,5,0.6,4,5,0.8,4,4,8,10,5.0,3,0,3,-4.0,WAS,WAS @ GSW,02/13/2023,L,12.0,33,14,23,0.609,4,9,0.444,1,1,1.0,4,5,9,9,4.0,4,1,6,4.0
CLE-SAS-02/13/2023,CLE,CLE vs. SAS,02/13/2023,W,12.0,26,10,17,0.588,0,3,0.0,6,8,0.75,4,6,10,2,5.0,1,1,5,-2.0,SAS,SAS @ CLE,02/13/2023,L,12.0,28,11,19,0.579,2,4,0.5,4,6,0.667,1,3,4,4,4.0,3,0,7,2.0
MIA-DEN-02/13/2023,MIA,MIA vs. DEN,02/13/2023,L,12.0,25,8,17,0.471,2,6,0.333,7,9,0.778,0,9,9,6,5.0,3,2,5,2.0,DEN,DEN @ MIA,02/13/2023,W,12.0,23,9,18,0.5,1,7,0.143,4,6,0.667,2,7,9,6,4.0,1,2,8,-2.0
CHI-ORL-02/13/2023,CHI,CHI vs. ORL,02/13/2023,L,12.0,23,7,22,0.318,2,4,0.5,7,7,1.0,2,8,10,3,3.0,1,2,8,-1.0,ORL,ORL @ CHI,02/13/2023,W,12.0,24,7,19,0.368,1,4,0.25,9,10,0.9,2,11,13,2,5.0,2,2,8,1.0
OKC-NOP-02/13/2023,OKC,OKC vs. NOP,02/13/2023,L,12.0,27,9,20,0.45,2,9,0.222,7,8,0.875,3,5,8,5,3.0,3,0,3,0.0,NOP,NOP @ OKC,02/13/2023,W,12.0,27,12,18,0.667,1,4,0.25,2,2,1.0,1,6,7,3,5.0,2,0,4,0.0
BOS-MEM-02/12/2023,BOS,BOS vs. MEM,02/12/2023,W,12.0,37,11,22,0.5,7,15,0.467,8,9,0.889,5,9,14,8,2.0,1,0,6,9.0,MEM,MEM @ BOS,02/12/2023,L,12.0,28,10,18,0.556,3,6,0.5,5,8,0.625,0,6,6,6,2.0,0,0,6,-9.0
TOR-DET-02/12/2023,TOR,TOR vs. DET,02/12/2023,W,12.0,35,13,21,0.619,2,7,0.286,7,10,0.7,3,4,7,5,1.0,0,1,9,-6.0,DET,DET @ TOR,02/12/2023,L,12.0,41,13,21,0.619,3,8,0.375,12,15,0.8,2,4,6,6,0.0,1,0,8,6.0
CLE-CHI-02/11/2023,CLE,CLE vs. CHI,02/11/2023,W,12.0,28,9,17,0.529,2,7,0.286,8,9,0.889,3,9,12,5,4.0,1,1,4,13.0,CHI,CHI @ CLE,02/11/2023,L,12.0,15,5,15,0.333,1,8,0.125,4,4,1.0,1,5,6,1,5.0,2,0,8,-13.0
BKN-PHI-02/11/2023,BKN,BKN vs. PHI,02/11/2023,L,12.0,16,7,19,0.368,2,7,0.286,0,0,0.0,1,9,10,4,3.0,0,1,5,-9.0,PHI,PHI @ BKN,02/11/2023,W,12.0,25,8,19,0.421,1,5,0.2,8,8,1.0,2,9,11,5,1.0,2,0,2,9.0
ORL-MIA-02/11/2023,ORL,ORL vs. MIA,02/11/2023,L,12.0,18,8,20,0.4,0,3,0.0,2,4,0.5,3,7,10,5,4.0,2,0,5,-7.0,MIA,MIA @ ORL,02/11/2023,W,12.0,25,10,19,0.526,2,9,0.222,3,4,0.75,1,10,11,7,4.0,3,2,5,7.0
NYK-UTA-02/11/2023,NYK,NYK vs. UTA,02/11/2023,W,12.0,39,10,22,0.455,5,10,0.5,14,18,0.778,7,7,14,4,1.0,1,0,7,3.0,UTA,UTA @ NYK,02/11/2023,L,12.0,36,13,20,0.65,3,8,0.375,7,10,0.7,1,5,6,6,2.0,0,2,10,-3.0
ATL-SAS-02/11/2023,ATL,ATL vs. SAS,02/11/2023,W,12.0,32,13,27,0.481,4,9,0.444,2,2,1.0,7,10,17,8,3.0,1,0,3,3.0,SAS,SAS @ ATL,02/11/2023,L,12.0,29,11,23,0.478,4,12,0.333,3,4,0.75,1,7,8,8,1.0,2,0,2,-3.0
CHA-DEN-02/11/2023,CHA,CHA vs. DEN,02/11/2023,L,12.0,22,7,18,0.389,1,7,0.143,7,8,0.875,2,7,9,3,6.0,3,1,3,-3.0,DEN,DEN @ CHA,02/11/2023,W,12.0,25,12,21,0.571,1,4,0.25,0,0,0.0,1,9,10,9,4.0,3,1,6,3.0
SAC-DAL-02/11/2023,SAC,SAC vs. DAL,02/11/2023,W,12.0,28,11,22,0.5,2,6,0.333,4,4,1.0,2,9,11,3,2.0,1,0,7,2.0,DAL,DAL @ SAC,02/11/2023,L,12.0,26,9,18,0.5,3,9,0.333,5,7,0.714,1,7,8,5,3.0,1,1,3,-2.0
WAS-IND-02/11/2023,WAS,WAS vs. IND,02/11/2023,W,12.0,23,10,21,0.476,2,6,0.333,1,1,1.0,2,7,9,6,4.0,2,0,7,-2.0,IND,IND @ WAS,02/11/2023,L,12.0,25,7,18,0.389,4,11,0.364,7,8,0.875,3,7,10,5,2.0,0,3,3,2.0
GSW-LAL-02/11/2023,GSW,GSW vs. LAL,02/11/2023,L,12.0,24,9,27,0.333,3,10,0.3,3,3,1.0,4,7,11,7,3.0,4,4,7,0.0,LAL,LAL @ GSW,02/11/2023,W,12.0,24,10,21,0.476,1,3,0.333,3,5,0.6,4,10,14,2,6.0,0,2,5,0.0
TOR-UTA-02/10/2023,TOR,TOR vs. UTA,02/10/2023,L,12.0,20,8,23,0.348,1,8,0.125,3,5,0.6,2,4,6,3,3.0,4,0,11,-19.0,UTA,UTA @ TOR,02/10/2023,W,12.0,39,13,17,0.765,2,3,0.667,11,13,0.846,1,12,13,10,5.0,2,0,2,19.0
PHI-NYK-02/10/2023,PHI,PHI vs. NYK,02/10/2023,W,12.0,27,10,22,0.455,6,12,0.5,1,1,1.0,4,9,13,6,4.0,3,1,1,12.0,NYK,NYK @ PHI,02/10/2023,L,12.0,15,6,17,0.353,2,6,0.333,1,2,0.5,1,5,6,5,4.0,1,0,2,-12.0
POR-OKC-02/10/2023,POR,POR vs. OKC,02/10/2023,L,12.0,24,8,17,0.471,2,9,0.222,6,6,1.0,1,7,8,4,7.0,1,2,7,-11.0,OKC,OKC @ POR,02/10/2023,W,12.0,35,12,21,0.571,4,7,0.571,7,7,1.0,2,4,6,7,2.0,3,1,4,11.0
LAC-MIL-02/10/2023,LAC,LAC vs. MIL,02/10/2023,L,12.0,30,12,21,0.571,3,8,0.375,3,4,0.75,1,5,6,2,2.0,0,3,6,-8.0,MIL,MIL @ LAC,02/10/2023,W,12.0,38,14,22,0.636,5,10,0.5,5,6,0.833,2,8,10,7,1.0,2,1,3,8.0
DET-SAS-02/10/2023,DET,DET vs. SAS,02/10/2023,W,12.0,22,9,22,0.409,0,6,0.0,4,7,0.571,5,6,11,5,4.0,1,1,5,-8.0,SAS,SAS @ DET,02/10/2023,L,12.0,30,11,19,0.579,4,5,0.8,4,6,0.667,1,7,8,4,3.0,1,1,4,8.0
NOP-CLE-02/10/2023,NOP,NOP vs. CLE,02/10/2023,L,12.0,25,10,19,0.526,1,4,0.25,4,5,0.8,3,8,11,4,3.0,2,1,5,8.0,CLE,CLE @ NOP,02/10/2023,W,12.0,17,8,18,0.444,1,5,0.2,0,1,0.0,2,5,7,6,4.0,2,1,4,-8.0
SAC-DAL-02/10/2023,SAC,SAC vs. DAL,02/10/2023,L,12.0,27,9,16,0.563,1,6,0.167,8,12,0.667,3,10,13,2,5.0,0,2,8,6.0,DAL,DAL @ SAC,02/10/2023,W,12.0,21,4,16,0.25,3,10,0.3,10,10,1.0,2,6,8,4,5.0,1,0,6,-6.0
BOS-CHA-02/10/2023,BOS,BOS vs. CHA,02/10/2023,W,12.0,30,10,23,0.435,5,14,0.357,5,5,1.0,1,6,7,8,3.0,3,1,5,-5.0,CHA,CHA @ BOS,02/10/2023,L,12.0,35,13,19,0.684,4,6,0.667,5,5,1.0,0,11,11,9,5.0,2,2,5,5.0
IND-PHX-02/10/2023,IND,IND vs. PHX,02/10/2023,L,12.0,27,10,22,0.455,1,8,0.125,6,11,0.545,6,9,15,7,4.0,4,1,3,5.0,PHX,PHX @ IND,02/10/2023,W,12.0,22,9,24,0.375,0,7,0.0,4,4,1.0,6,7,13,3,5.0,4,0,8,-5.0
MEM-MIN-02/10/2023,MEM,MEM vs. MIN,02/10/2023,W,12.0,25,11,22,0.5,1,3,0.333,2,4,0.5,4,8,12,6,5.0,1,0,6,4.0,MIN,MIN @ MEM,02/10/2023,L,12.0,21,8,18,0.444,3,10,0.3,2,4,0.5,1,8,9,5,4.0,2,1,4,-4.0
MIA-HOU-02/10/2023,MIA,MIA vs. HOU,02/10/2023,W,12.0,22,6,17,0.353,2,8,0.25,8,8,1.0,0,9,9,4,5.0,3,2,5,0.0,HOU,HOU @ MIA,02/10/2023,L,12.0,22,8,22,0.364,1,8,0.125,5,6,0.833,3,10,13,3,5.0,3,2,7,0.0
BKN-CHI-02/09/2023,BKN,BKN vs. CHI,02/09/2023,W,12.0,37,8,15,0.533,3,7,0.429,18,20,0.9,0,12,12,4,1.0,2,1,4,16.0,CHI,CHI @ BKN,02/09/2023,L,12.0,21,7,21,0.333,4,12,0.333,3,6,0.5,1,7,8,4,4.0,0,0,11,-16.0
ATL-PHX-02/09/2023,ATL,ATL vs. PHX,02/09/2023,W,12.0,23,9,22,0.409,2,8,0.25,3,5,0.6,2,8,10,5,5.0,1,2,7,-9.0,PHX,PHX @ ATL,02/09/2023,L,12.0,32,12,23,0.522,2,6,0.333,6,8,0.75,3,8,11,7,1.0,4,3,4,9.0
ORL-DEN-02/09/2023,ORL,ORL vs. DEN,02/09/2023,W,12.0,26,11,25,0.44,2,6,0.333,2,3,0.667,4,12,16,4,4.0,2,2,4,6.0,DEN,DEN @ ORL,02/09/2023,L,12.0,20,7,23,0.304,1,11,0.091,5,7,0.714,1,7,8,4,2.0,3,3,2,-6.0
LAL-MIL-02/09/2023,LAL,LAL vs. MIL,02/09/2023,L,12.0,25,8,19,0.421,2,5,0.4,7,10,0.7,2,7,9,4,1.0,1,0,6,-2.0,MIL,MIL @ LAL,02/09/2023,W,12.0,27,11,24,0.458,2,8,0.25,3,4,0.75,5,9,14,9,3.0,0,2,8,2.0
CLE-DET-02/08/2023,CLE,CLE vs. DET,02/08/2023,W,12.0,37,10,16,0.625,2,6,0.333,15,15,1.0,0,9,9,7,3.0,2,2,4,20.0,DET,DET @ CLE,02/08/2023,L,12.0,17,6,20,0.3,2,10,0.2,3,3,1.0,3,3,6,3,5.0,1,0,10,-20.0
UTA-MIN-02/08/2023,UTA,UTA vs. MIN,02/08/2023,L,12.0,30,11,25,0.44,0,6,0.0,8,11,0.727,6,7,13,7,1.0,1,2,3,4.0,MIN,MIN @ UTA,02/08/2023,W,12.0,26,10,22,0.455,4,9,0.444,2,2,1.0,3,9,12,5,5.0,1,0,7,-4.0
POR-GSW-02/08/2023,POR,POR vs. GSW,02/08/2023,W,12.0,30,11,19,0.579,1,5,0.2,7,7,1.0,1,10,11,8,6.0,2,0,4,3.0,GSW,GSW @ POR,02/08/2023,L,12.0,27,10,28,0.357,5,14,0.357,2,2,1.0,5,7,12,6,3.0,3,1,6,-3.0
LAC-DAL-02/08/2023,LAC,LAC vs. DAL,02/08/2023,L,12.0,26,8,19,0.421,2,9,0.222,8,10,0.8,1,7,8,3,2.0,1,2,5,-3.0,DAL,DAL @ LAC,02/08/2023,W,12.0,29,10,18,0.556,3,7,0.429,6,8,0.75,1,10,11,8,3.0,2,1,6,3.0
WAS-CHA-02/08/2023,WAS,WAS vs. CHA,02/08/2023,W,12.0,30,11,21,0.524,2,6,0.333,6,7,0.857,4,9,13,5,5.0,2,2,5,2.0,CHA,CHA @ WAS,02/08/2023,L,12.0,28,9,19,0.474,4,9,0.444,6,6,1.0,1,6,7,6,4.0,3,1,6,-2.0
MIA-IND-02/08/2023,MIA,MIA vs. IND,02/08/2023,W,12.0,27,8,20,0.4,1,4,0.25,10,12,0.833,4,8,12,4,3.0,3,0,5,-1.0,IND,IND @ MIA,02/08/2023,L,12.0,28,8,19,0.421,5,14,0.357,7,7,1.0,2,9,11,5,4.0,1,2,9,1.0
TOR-SAS-02/08/2023,TOR,TOR vs. SAS,02/08/2023,W,12.0,24,10,20,0.5,2,5,0.4,2,3,0.667,0,12,12,5,6.0,2,3,7,1.0,SAS,SAS @ TOR,02/08/2023,L,12.0,23,7,22,0.318,1,8,0.125,8,9,0.889,2,8,10,2,4.0,2,0,3,-1.0
HOU-SAC-02/08/2023,HOU,HOU vs. SAC,02/08/2023,L,12.0,31,13,20,0.65,3,7,0.429,2,2,1.0,2,11,13,6,9.0,1,2,6,0.0,SAC,SAC @ HOU,02/08/2023,W,12.0,31,12,26,0.462,2,6,0.333,5,6,0.833,3,3,6,6,2.0,5,0,2,0.0
BOS-PHI-02/08/2023,BOS,BOS vs. PHI,02/08/2023,W,12.0,20,8,18,0.444,2,5,0.4,2,3,0.667,0,14,14,4,4.0,0,1,7,0.0,PHI,PHI @ BOS,02/08/2023,L,12.0,20,5,18,0.278,2,7,0.286,8,12,0.667,1,9,10,3,0.0,3,2,5,0.0
MEM-CHI-02/07/2023,MEM,MEM vs. CHI,02/07/2023,W,12.0,32,13,19,0.684,4,6,0.667,2,3,0.667,2,9,11,7,4.0,1,0,5,18.0,CHI,CHI @ MEM,02/07/2023,L,12.0,14,5,19,0.263,1,10,0.1,3,4,0.75,4,4,8,4,5.0,1,1,4,-18.0
