KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
TOR-CHA-03/03/2024,TOR,TOR vs. CHA,03/03/2024,W,12.0,25,11,21,0.524,2,10,0.2,1,2,0.5,1,9,10,6,4.0,2,2,3,6.0,CHA,CHA @ TOR,03/03/2024,L,12.0,19,8,24,0.333,2,8,0.25,1,3,0.333,6,8,14,5,5.0,1,0,2,-6.0
DAL-PHI-03/03/2024,DAL,DAL vs. PHI,03/03/2024,L,12.0,29,10,19,0.526,2,7,0.286,7,7,1.0,2,11,13,5,5.0,0,1,4,5.0,PHI,PHI @ DAL,03/03/2024,W,12.0,24,9,27,0.333,0,9,0.0,6,7,0.857,5,7,12,5,0.0,5,1,4,-5.0
ORL-DET-03/03/2024,ORL,ORL vs. DET,03/03/2024,W,12.0,28,12,18,0.667,1,5,0.2,3,4,0.75,2,8,10,5,4.0,0,2,4,5.0,DET,DET @ ORL,03/03/2024,L,12.0,23,9,23,0.391,2,9,0.222,3,3,1.0,4,5,9,8,3.0,1,0,6,-5.0
MEM-POR-03/02/2024,MEM,MEM vs. POR,03/02/2024,L,12.0,31,10,19,0.526,3,9,0.333,8,12,0.667,1,10,11,6,6.0,7,4,3,9.0,POR,POR @ MEM,03/02/2024,W,12.0,22,9,19,0.474,2,6,0.333,2,3,0.667,0,8,8,5,11.0,3,2,8,-9.0
PHX-HOU-03/02/2024,PHX,PHX vs. HOU,03/02/2024,L,12.0,25,8,19,0.421,3,7,0.429,6,9,0.667,2,15,17,7,7.0,1,2,4,9.0,HOU,HOU @ PHX,03/02/2024,W,12.0,16,6,24,0.25,2,12,0.167,2,4,0.5,3,12,15,2,5.0,5,0,8,-9.0
BKN-ATL-03/02/2024,BKN,BKN vs. ATL,03/02/2024,W,12.0,39,14,19,0.737,8,8,1.0,3,6,0.5,0,7,7,12,1.0,1,0,3,5.0,ATL,ATL @ BKN,03/02/2024,L,12.0,34,13,23,0.565,6,12,0.5,2,3,0.667,2,7,9,9,2.0,0,1,6,-5.0
LAL-DEN-03/02/2024,LAL,LAL vs. DEN,03/02/2024,L,12.0,33,14,26,0.538,3,10,0.3,2,4,0.5,2,7,9,7,1.0,3,0,2,2.0,DEN,DEN @ LAL,03/02/2024,W,12.0,31,14,25,0.56,2,5,0.4,1,2,0.5,5,11,16,8,4.0,1,3,3,-2.0
MIA-UTA-03/02/2024,MIA,MIA vs. UTA,03/02/2024,W,12.0,28,11,24,0.458,6,11,0.545,0,0,0.0,1,6,7,8,2.0,0,2,5,0.0,UTA,UTA @ MIA,03/02/2024,L,12.0,28,9,20,0.45,2,7,0.286,8,10,0.8,4,9,13,4,2.0,0,2,2,0.0
LAC-WAS-03/01/2024,LAC,LAC vs. WAS,03/01/2024,W,12.0,46,17,24,0.708,6,10,0.6,6,7,0.857,1,9,10,9,2.0,3,2,5,12.0,WAS,WAS @ LAC,03/01/2024,L,12.0,34,13,24,0.542,4,8,0.5,4,5,0.8,1,7,8,11,3.0,1,0,6,-12.0
PHI-CHA-03/01/2024,PHI,PHI vs. CHA,03/01/2024,W,12.0,26,10,25,0.4,4,8,0.5,2,3,0.667,5,6,11,8,2.0,1,1,2,-10.0,CHA,CHA @ PHI,03/01/2024,L,12.0,36,15,23,0.652,4,7,0.571,2,3,0.667,2,8,10,8,1.0,2,3,4,10.0
MEM-POR-03/01/2024,MEM,MEM vs. POR,03/01/2024,L,12.0,24,10,20,0.5,3,6,0.5,1,2,0.5,1,7,8,6,9.0,1,1,4,-10.0,POR,POR @ MEM,03/01/2024,W,12.0,34,15,28,0.536,3,8,0.375,1,3,0.333,5,6,11,6,1.0,6,3,3,10.0
MIN-SAC-03/01/2024,MIN,MIN vs. SAC,03/01/2024,L,12.0,37,14,21,0.667,2,6,0.333,7,7,1.0,0,9,9,10,0.0,2,1,7,7.0,SAC,SAC @ MIN,03/01/2024,W,12.0,30,12,22,0.545,1,3,0.333,5,12,0.417,5,7,12,6,3.0,0,1,8,-7.0
DET-CLE-03/01/2024,DET,DET vs. CLE,03/01/2024,L,12.0,24,8,24,0.333,2,6,0.333,6,7,0.857,2,7,9,5,0.0,2,2,1,-7.0,CLE,CLE @ DET,03/01/2024,W,12.0,31,11,25,0.44,9,16,0.563,0,0,0.0,2,13,15,8,4.0,0,3,4,7.0
CHI-MIL-03/01/2024,CHI,CHI vs. MIL,03/01/2024,L,12.0,20,5,20,0.25,0,6,0.0,10,11,0.909,1,10,11,4,2.0,1,1,4,-5.0,MIL,MIL @ CHI,03/01/2024,W,12.0,25,9,21,0.429,3,7,0.429,4,4,1.0,0,12,12,6,2.0,0,0,9,5.0
NOP-IND-03/01/2024,NOP,NOP vs. IND,03/01/2024,W,12.0,29,11,23,0.478,5,10,0.5,2,3,0.667,0,8,8,9,3.0,3,2,2,-1.0,IND,IND @ NOP,03/01/2024,L,12.0,30,13,25,0.52,3,6,0.5,1,2,0.5,4,12,16,7,4.0,2,2,4,1.0
BOS-DAL-03/01/2024,BOS,BOS vs. DAL,03/01/2024,W,12.0,28,12,23,0.522,3,9,0.333,1,1,1.0,2,7,9,8,3.0,3,1,4,1.0,DAL,DAL @ BOS,03/01/2024,L,12.0,27,13,22,0.591,1,6,0.167,0,1,0.0,1,9,10,8,4.0,1,2,2,-1.0
TOR-GSW-03/01/2024,TOR,TOR vs. GSW,03/01/2024,L,12.0,33,14,25,0.56,4,10,0.4,1,3,0.333,4,11,15,9,4.0,1,0,3,0.0,GSW,GSW @ TOR,03/01/2024,W,12.0,33,13,25,0.52,4,9,0.444,3,3,1.0,1,7,8,9,1.0,3,1,2,0.0
BKN-ATL-02/29/2024,BKN,BKN vs. ATL,02/29/2024,W,12.0,22,9,25,0.36,4,11,0.364,0,0,0.0,1,11,12,4,2.0,1,1,5,-12.0,ATL,ATL @ BKN,02/29/2024,L,12.0,34,13,25,0.52,4,11,0.364,4,7,0.571,2,13,15,5,1.0,0,2,1,12.0
DEN-MIA-02/29/2024,DEN,DEN vs. MIA,02/29/2024,W,12.0,20,5,21,0.238,1,8,0.125,9,10,0.9,4,6,10,4,5.0,4,3,9,-11.0,MIA,MIA @ DEN,02/29/2024,L,12.0,31,9,21,0.429,3,7,0.429,10,12,0.833,4,11,15,6,5.0,4,0,6,11.0
CHA-MIL-02/29/2024,CHA,CHA vs. MIL,02/29/2024,L,12.0,26,11,19,0.579,3,7,0.429,1,3,0.333,1,5,6,8,3.0,0,0,6,-9.0,MIL,MIL @ CHA,02/29/2024,W,12.0,35,11,20,0.55,4,9,0.444,9,10,0.9,1,8,9,6,0.0,2,0,5,9.0
ORL-UTA-02/29/2024,ORL,ORL vs. UTA,02/29/2024,W,12.0,24,11,21,0.524,1,8,0.125,1,4,0.25,1,7,8,9,3.0,3,1,5,-6.0,UTA,UTA @ ORL,02/29/2024,L,12.0,30,10,20,0.5,5,8,0.625,5,8,0.625,3,10,13,9,4.0,2,0,3,6.0
PHX-HOU-02/29/2024,PHX,PHX vs. HOU,02/29/2024,W,12.0,31,11,23,0.478,5,11,0.455,4,5,0.8,2,6,8,9,4.0,2,1,4,-5.0,HOU,HOU @ PHX,02/29/2024,L,12.0,36,12,25,0.48,4,13,0.308,8,8,1.0,4,9,13,7,3.0,3,1,6,5.0
SAS-OKC-02/29/2024,SAS,SAS vs. OKC,02/29/2024,W,12.0,32,12,22,0.545,5,10,0.5,3,5,0.6,3,8,11,11,3.0,2,2,6,5.0,OKC,OKC @ SAS,02/29/2024,L,12.0,27,10,21,0.476,1,7,0.143,6,7,0.857,3,8,11,7,3.0,1,1,4,-5.0
LAL-WAS-02/29/2024,LAL,LAL vs. WAS,02/29/2024,W,12.0,39,13,23,0.565,3,8,0.375,10,12,0.833,1,10,11,8,2.0,1,0,1,4.0,WAS,WAS @ LAL,02/29/2024,L,12.0,35,15,28,0.536,4,10,0.4,1,1,1.0,3,8,11,11,3.0,2,0,7,-4.0
NYK-GSW-02/29/2024,NYK,NYK vs. GSW,02/29/2024,L,12.0,27,10,26,0.385,3,8,0.375,4,8,0.5,6,9,15,7,2.0,3,1,4,3.0,GSW,GSW @ NYK,02/29/2024,W,12.0,24,10,23,0.435,3,12,0.25,1,4,0.25,4,10,14,6,4.0,2,0,5,-3.0
DEN-SAC-02/28/2024,DEN,DEN vs. SAC,02/28/2024,W,12.0,37,14,21,0.667,4,9,0.444,5,6,0.833,0,12,12,13,3.0,3,1,4,17.0,SAC,SAC @ DEN,02/28/2024,L,12.0,20,9,26,0.346,0,10,0.0,2,2,1.0,3,7,10,7,3.0,1,1,5,-17.0
LAC-LAL-02/28/2024,LAC,LAC vs. LAL,02/28/2024,L,12.0,36,14,24,0.583,1,8,0.125,7,8,0.875,2,7,9,6,0.0,1,0,2,13.0,LAL,LAL @ LAC,02/28/2024,W,12.0,23,11,21,0.524,1,10,0.1,0,0,0.0,1,7,8,7,4.0,0,0,4,-13.0
CHI-CLE-02/28/2024,CHI,CHI vs. CLE,02/28/2024,W,12.0,29,11,31,0.355,3,10,0.3,4,7,0.571,12,11,23,7,1.0,2,1,1,8.0,CLE,CLE @ CHI,02/28/2024,L,12.0,21,7,21,0.333,4,12,0.333,3,3,1.0,2,9,11,6,3.0,0,5,4,-8.0
IND-NOP-02/28/2024,IND,IND vs. NOP,02/28/2024,W,12.0,24,10,24,0.417,2,8,0.25,2,2,1.0,3,7,10,8,2.0,1,2,4,-5.0,NOP,NOP @ IND,02/28/2024,L,12.0,29,12,23,0.522,3,8,0.375,2,3,0.667,3,10,13,9,3.0,0,0,3,5.0
TOR-DAL-02/28/2024,TOR,TOR vs. DAL,02/28/2024,L,12.0,33,11,30,0.367,4,14,0.286,7,10,0.7,6,10,16,7,1.0,3,2,5,3.0,DAL,DAL @ TOR,02/28/2024,W,12.0,30,9,21,0.429,5,13,0.385,7,7,1.0,1,12,13,6,5.0,1,4,6,-3.0
MIN-MEM-02/28/2024,MIN,MIN vs. MEM,02/28/2024,W,12.0,26,9,16,0.563,6,10,0.6,2,5,0.4,0,6,6,8,5.0,0,5,4,-1.0,MEM,MEM @ MIN,02/28/2024,L,12.0,27,10,26,0.385,5,10,0.5,2,2,1.0,8,8,16,8,5.0,2,1,7,1.0
MIL-CHA-02/27/2024,MIL,MIL vs. CHA,02/27/2024,W,12.0,26,9,25,0.36,4,12,0.333,4,4,1.0,4,15,19,5,1.0,0,1,1,16.0,CHA,CHA @ MIL,02/27/2024,L,12.0,10,3,21,0.143,1,13,0.077,3,3,1.0,1,11,12,2,2.0,0,0,5,-16.0
OKC-HOU-02/27/2024,OKC,OKC vs. HOU,02/27/2024,W,12.0,32,11,24,0.458,4,10,0.4,6,6,1.0,2,13,15,4,3.0,1,3,5,11.0,HOU,HOU @ OKC,02/27/2024,L,12.0,21,9,24,0.375,1,8,0.125,2,6,0.333,3,9,12,5,4.0,2,2,5,-11.0
MIN-SAS-02/27/2024,MIN,MIN vs. SAS,02/27/2024,W,12.0,29,10,21,0.476,3,7,0.429,6,6,1.0,2,6,8,8,4.0,4,1,2,7.0,SAS,SAS @ MIN,02/27/2024,L,12.0,22,10,20,0.5,2,7,0.286,0,0,0.0,2,7,9,7,8.0,2,2,6,-7.0
NYK-NOP-02/27/2024,NYK,NYK vs. NOP,02/27/2024,L,12.0,28,10,19,0.526,2,6,0.333,6,6,1.0,1,10,11,8,4.0,3,1,8,6.0,NOP,NOP @ NYK,02/27/2024,W,12.0,22,7,22,0.318,2,10,0.2,6,9,0.667,4,5,9,3,3.0,1,0,6,-6.0
ORL-BKN-02/27/2024,ORL,ORL vs. BKN,02/27/2024,W,12.0,25,9,16,0.563,2,2,1.0,5,5,1.0,0,10,10,3,8.0,4,2,6,6.0,BKN,BKN @ ORL,02/27/2024,L,12.0,19,7,20,0.35,2,9,0.222,3,3,1.0,0,7,7,4,6.0,4,1,4,-6.0
CLE-DAL-02/27/2024,CLE,CLE vs. DAL,02/27/2024,W,12.0,37,11,15,0.733,7,10,0.7,8,10,0.8,0,11,11,10,4.0,1,1,3,5.0,DAL,DAL @ CLE,02/27/2024,L,12.0,32,11,22,0.5,6,11,0.545,4,7,0.571,0,5,5,4,1.0,4,0,6,-5.0
WAS-GSW-02/27/2024,WAS,WAS vs. GSW,02/27/2024,L,12.0,33,13,20,0.65,4,8,0.5,3,3,1.0,1,5,6,12,6.0,1,0,4,-4.0,GSW,GSW @ WAS,02/27/2024,W,12.0,37,14,22,0.636,7,12,0.583,2,4,0.5,1,6,7,13,5.0,5,1,2,4.0
POR-MIA-02/27/2024,POR,POR vs. MIA,02/27/2024,L,12.0,28,11,25,0.44,4,10,0.4,2,3,0.667,4,6,10,9,3.0,3,1,5,-3.0,MIA,MIA @ POR,02/27/2024,W,12.0,31,12,19,0.632,3,7,0.429,4,5,0.8,2,8,10,7,5.0,2,2,4,3.0
ATL-UTA-02/27/2024,ATL,ATL vs. UTA,02/27/2024,W,12.0,29,11,25,0.44,2,10,0.2,5,5,1.0,6,8,14,5,6.0,1,2,5,3.0,UTA,UTA @ ATL,02/27/2024,L,12.0,26,10,22,0.455,1,7,0.143,5,6,0.833,3,7,10,7,4.0,5,2,5,-3.0
CHI-DET-02/27/2024,CHI,CHI vs. DET,02/27/2024,L,12.0,26,11,25,0.44,1,11,0.091,3,4,0.75,4,4,8,7,2.0,3,0,6,-2.0,DET,DET @ CHI,02/27/2024,W,12.0,28,10,16,0.625,3,6,0.5,5,7,0.714,1,9,10,6,6.0,1,2,5,2.0
BOS-PHI-02/27/2024,BOS,BOS vs. PHI,02/27/2024,W,12.0,23,8,14,0.571,0,2,0.0,7,9,0.778,0,15,15,4,6.0,1,2,5,2.0,PHI,PHI @ BOS,02/27/2024,L,12.0,21,8,24,0.333,4,12,0.333,1,2,0.5,2,6,8,6,2.0,0,2,5,-2.0
MEM-BKN-02/26/2024,MEM,MEM vs. BKN,02/26/2024,L,12.0,22,7,14,0.5,1,3,0.333,7,8,0.875,0,6,6,7,7.0,1,3,6,-14.0,BKN,BKN @ MEM,02/26/2024,W,12.0,36,13,23,0.565,6,11,0.545,4,6,0.667,2,6,8,10,2.0,1,0,8,14.0
SAC-MIA-02/26/2024,SAC,SAC vs. MIA,02/26/2024,L,12.0,29,11,20,0.55,2,5,0.4,5,8,0.625,3,9,12,8,2.0,1,3,5,-4.0,MIA,MIA @ SAC,02/26/2024,W,12.0,33,12,25,0.48,4,7,0.571,5,6,0.833,5,8,13,7,1.0,2,2,5,4.0
IND-TOR-02/26/2024,IND,IND vs. TOR,02/26/2024,L,12.0,28,11,26,0.423,3,13,0.231,3,4,0.75,5,7,12,5,3.0,3,2,5,-3.0,TOR,TOR @ IND,02/26/2024,W,12.0,31,14,27,0.519,2,7,0.286,1,4,0.25,7,9,16,9,4.0,1,2,4,3.0
NYK-DET-02/26/2024,NYK,NYK vs. DET,02/26/2024,W,12.0,33,12,29,0.414,6,13,0.462,3,3,1.0,5,6,11,10,5.0,2,0,6,2.0,DET,DET @ NYK,02/26/2024,L,12.0,31,9,17,0.529,4,7,0.571,9,9,1.0,1,8,9,7,6.0,3,3,2,-2.0
NOP-CHI-02/25/2024,NOP,NOP vs. CHI,02/25/2024,L,12.0,39,14,26,0.538,6,12,0.5,5,5,1.0,5,6,11,9,1.0,1,0,4,10.0,CHI,CHI @ NOP,02/25/2024,W,12.0,29,10,21,0.476,3,8,0.375,6,6,1.0,3,6,9,9,3.0,1,0,4,-10.0
LAC-SAC-02/25/2024,LAC,LAC vs. SAC,02/25/2024,L,12.0,23,9,24,0.375,3,11,0.273,2,2,1.0,4,8,12,5,4.0,1,2,6,-10.0,SAC,SAC @ LAC,02/25/2024,W,12.0,33,12,24,0.5,3,9,0.333,6,7,0.857,2,7,9,8,1.0,1,0,4,10.0
UTA-SAS-02/25/2024,UTA,UTA vs. SAS,02/25/2024,W,12.0,31,11,19,0.579,3,9,0.333,6,6,1.0,2,11,13,8,4.0,1,3,2,10.0,SAS,SAS @ UTA,02/25/2024,L,12.0,21,9,23,0.391,3,8,0.375,0,2,0.0,3,6,9,9,3.0,3,0,6,-10.0
PHX-LAL-02/25/2024,PHX,PHX vs. LAL,02/25/2024,W,12.0,27,10,21,0.476,5,11,0.455,2,2,1.0,3,7,10,9,5.0,0,0,5,-8.0,LAL,LAL @ PHX,02/25/2024,L,12.0,35,14,23,0.609,6,12,0.5,1,3,0.333,0,7,7,8,2.0,2,1,1,8.0
IND-DAL-02/25/2024,IND,IND vs. DAL,02/25/2024,W,12.0,35,13,21,0.619,3,6,0.5,6,7,0.857,1,12,13,9,6.0,2,0,8,7.0,DAL,DAL @ IND,02/25/2024,L,12.0,28,9,22,0.409,3,7,0.429,7,10,0.7,2,6,8,1,3.0,3,2,7,-7.0
PHI-MIL-02/25/2024,PHI,PHI vs. MIL,02/25/2024,L,12.0,27,10,24,0.417,3,7,0.429,4,4,1.0,3,7,10,5,1.0,1,2,1,-7.0,MIL,MIL @ PHI,02/25/2024,W,12.0,34,13,24,0.542,8,13,0.615,0,0,0.0,2,10,12,10,4.0,0,2,4,7.0
POR-CHA-02/25/2024,POR,POR vs. CHA,02/25/2024,L,12.0,16,7,27,0.259,0,5,0.0,2,2,1.0,6,10,16,1,3.0,2,3,2,-7.0,CHA,CHA @ POR,02/25/2024,W,12.0,23,10,22,0.455,3,9,0.333,0,1,0.0,0,13,13,4,3.0,3,2,1,7.0
GSW-DEN-02/25/2024,GSW,GSW vs. DEN,02/25/2024,L,12.0,25,10,21,0.476,2,9,0.222,3,4,0.75,2,8,10,8,4.0,0,2,5,-6.0,DEN,DEN @ GSW,02/25/2024,W,12.0,31,11,21,0.524,3,6,0.5,6,7,0.857,3,7,10,7,2.0,2,1,3,6.0
WAS-CLE-02/25/2024,WAS,WAS vs. CLE,02/25/2024,L,12.0,23,9,24,0.375,3,10,0.3,2,2,1.0,1,9,10,7,2.0,1,0,2,-5.0,CLE,CLE @ WAS,02/25/2024,W,12.0,28,12,22,0.545,2,8,0.25,2,3,0.667,0,12,12,11,3.0,2,2,3,5.0
ATL-ORL-02/25/2024,ATL,ATL vs. ORL,02/25/2024,W,12.0,26,11,25,0.44,3,8,0.375,1,2,0.5,2,8,10,9,3.0,1,0,2,-3.0,ORL,ORL @ ATL,02/25/2024,L,12.0,29,12,23,0.522,5,10,0.5,0,2,0.0,3,9,12,10,3.0,3,4,3,3.0
HOU-OKC-02/25/2024,HOU,HOU vs. OKC,02/25/2024,L,12.0,28,10,22,0.455,3,7,0.429,5,8,0.625,1,10,11,3,4.0,2,3,6,2.0,OKC,OKC @ HOU,02/25/2024,W,12.0,26,11,25,0.44,1,7,0.143,3,3,1.0,2,10,12,6,3.0,3,2,7,-2.0
DET-ORL-02/24/2024,DET,DET vs. ORL,02/24/2024,L,12.0,25,10,22,0.455,4,7,0.571,1,1,1.0,2,6,8,6,5.0,1,0,5,-8.0,ORL,ORL @ DET,02/24/2024,W,12.0,33,13,20,0.65,3,6,0.5,4,5,0.8,1,8,9,10,2.0,3,1,5,8.0
MIN-BKN-02/24/2024,MIN,MIN vs. BKN,02/24/2024,W,12.0,19,6,20,0.3,2,9,0.222,5,8,0.625,1,10,11,5,5.0,3,1,3,-4.0,BKN,BKN @ MIN,02/24/2024,L,12.0,23,9,26,0.346,1,8,0.125,4,4,1.0,5,12,17,6,6.0,3,0,5,4.0
NYK-BOS-02/24/2024,NYK,NYK vs. BOS,02/24/2024,L,12.0,32,12,23,0.522,4,10,0.4,4,5,0.8,6,6,12,6,3.0,0,2,4,0.0,BOS,BOS @ NYK,02/24/2024,W,12.0,32,15,21,0.714,1,4,0.25,1,2,0.5,1,6,7,7,0.0,1,0,2,0.0
HOU-PHX-02/23/2024,HOU,HOU vs. PHX,02/23/2024,W,12.0,37,14,22,0.636,7,13,0.538,2,3,0.667,1,9,10,11,5.0,3,1,6,13.0,PHX,PHX @ HOU,02/23/2024,L,12.0,24,7,19,0.368,2,7,0.286,8,10,0.8,3,7,10,5,5.0,3,0,1,-13.0
ATL-TOR-02/23/2024,ATL,ATL vs. TOR,02/23/2024,L,12.0,42,16,28,0.571,7,11,0.636,3,4,0.75,4,8,12,13,1.0,2,1,5,10.0,TOR,TOR @ ATL,02/23/2024,W,12.0,32,11,26,0.423,4,13,0.308,6,6,1.0,4,7,11,9,5.0,1,2,4,-10.0
OKC-WAS-02/23/2024,OKC,OKC vs. WAS,02/23/2024,W,12.0,39,16,24,0.667,4,8,0.5,3,5,0.6,1,12,13,7,3.0,1,2,7,10.0,WAS,WAS @ OKC,02/23/2024,L,12.0,29,9,26,0.346,3,12,0.25,8,10,0.8,6,8,14,3,5.0,2,1,5,-10.0
POR-DEN-02/23/2024,POR,POR vs. DEN,02/23/2024,L,12.0,28,10,25,0.4,1,4,0.25,7,8,0.875,6,4,10,3,3.0,4,1,4,-10.0,DEN,DEN @ POR,02/23/2024,W,12.0,38,15,25,0.6,5,10,0.5,3,4,0.75,5,8,13,11,4.0,2,2,6,10.0
MIN-MIL-02/23/2024,MIN,MIN vs. MIL,02/23/2024,L,12.0,30,11,23,0.478,4,9,0.444,4,6,0.667,1,10,11,7,2.0,3,1,7,10.0,MIL,MIL @ MIN,02/23/2024,W,12.0,20,7,18,0.389,0,5,0.0,6,10,0.6,3,10,13,3,4.0,2,1,8,-10.0
NOP-MIA-02/23/2024,NOP,NOP vs. MIA,02/23/2024,L,12.0,34,13,25,0.52,3,9,0.333,5,5,1.0,2,15,17,4,1.0,1,2,2,7.0,MIA,MIA @ NOP,02/23/2024,W,12.0,27,10,25,0.4,5,10,0.5,2,3,0.667,1,9,10,5,1.0,1,2,2,-7.0
GSW-CHA-02/23/2024,GSW,GSW vs. CHA,02/23/2024,W,12.0,21,8,21,0.381,2,7,0.286,3,4,0.75,4,12,16,5,7.0,3,4,3,7.0,CHA,CHA @ GSW,02/23/2024,L,12.0,14,5,19,0.263,2,8,0.25,2,2,1.0,1,9,10,3,7.0,5,3,5,-7.0
MEM-LAC-02/23/2024,MEM,MEM vs. LAC,02/23/2024,L,12.0,30,13,28,0.464,2,10,0.2,2,3,0.667,4,8,12,8,1.0,6,0,7,6.0,LAC,LAC @ MEM,02/23/2024,W,12.0,24,6,16,0.375,1,6,0.167,11,12,0.917,1,9,10,4,7.0,1,0,4,-6.0
LAL-SAS-02/23/2024,LAL,LAL vs. SAS,02/23/2024,W,12.0,36,14,26,0.538,4,10,0.4,4,5,0.8,4,7,11,8,1.0,1,1,6,3.0,SAS,SAS @ LAL,02/23/2024,L,12.0,33,12,24,0.5,3,7,0.429,6,7,0.857,5,7,12,10,3.0,1,2,3,-3.0
PHI-CLE-02/23/2024,PHI,PHI vs. CLE,02/23/2024,W,12.0,28,11,23,0.478,3,8,0.375,3,4,0.75,3,13,16,4,2.0,1,1,5,3.0,CLE,CLE @ PHI,02/23/2024,L,12.0,25,10,22,0.455,3,6,0.5,2,5,0.4,1,8,9,7,1.0,2,1,4,-3.0
PHI-NYK-02/22/2024,PHI,PHI vs. NYK,02/22/2024,L,12.0,25,10,21,0.476,2,7,0.286,3,5,0.6,2,7,9,4,4.0,1,1,7,-12.0,NYK,NYK @ PHI,02/22/2024,W,12.0,37,13,21,0.619,5,10,0.5,6,8,0.75,2,10,12,8,3.0,3,0,4,12.0
IND-DET-02/22/2024,IND,IND vs. DET,02/22/2024,W,12.0,30,11,23,0.478,3,7,0.429,5,5,1.0,0,12,12,7,4.0,5,1,2,12.0,DET,DET @ IND,02/22/2024,L,12.0,18,7,23,0.304,2,9,0.222,2,2,1.0,2,11,13,2,8.0,2,1,6,-12.0
CHI-BOS-02/22/2024,CHI,CHI vs. BOS,02/22/2024,L,12.0,39,14,20,0.7,5,7,0.714,6,6,1.0,2,7,9,10,2.0,2,0,3,11.0,BOS,BOS @ CHI,02/22/2024,W,12.0,28,11,18,0.611,5,10,0.5,1,1,1.0,0,4,4,6,5.0,2,0,5,-11.0
SAC-SAS-02/22/2024,SAC,SAC vs. SAS,02/22/2024,W,12.0,35,13,22,0.591,6,11,0.545,3,4,0.75,1,7,8,8,2.0,1,3,3,10.0,SAS,SAS @ SAC,02/22/2024,L,12.0,25,11,25,0.44,1,5,0.2,2,2,1.0,4,7,11,9,4.0,1,1,3,-10.0
DEN-WAS-02/22/2024,DEN,DEN vs. WAS,02/22/2024,W,12.0,34,14,26,0.538,2,11,0.182,4,5,0.8,3,13,16,11,3.0,2,2,4,10.0,WAS,WAS @ DEN,02/22/2024,L,12.0,24,8,28,0.286,4,13,0.308,4,5,0.8,5,7,12,5,3.0,2,0,5,-10.0
NOP-HOU-02/22/2024,NOP,NOP vs. HOU,02/22/2024,W,12.0,32,13,23,0.565,3,9,0.333,3,6,0.5,0,8,8,10,1.0,3,2,4,9.0,HOU,HOU @ NOP,02/22/2024,L,12.0,23,8,21,0.381,3,10,0.3,4,5,0.8,3,9,12,4,5.0,0,3,6,-9.0
GSW-LAL-02/22/2024,GSW,GSW vs. LAL,02/22/2024,W,12.0,36,15,26,0.577,3,8,0.375,3,3,1.0,4,9,13,9,3.0,2,1,6,8.0,LAL,LAL @ GSW,02/22/2024,L,12.0,28,11,23,0.478,1,7,0.143,5,8,0.625,4,6,10,7,2.0,2,2,4,-8.0
UTA-CHA-02/22/2024,UTA,UTA vs. CHA,02/22/2024,L,12.0,26,11,21,0.524,1,8,0.125,3,4,0.75,1,12,13,8,4.0,2,1,5,4.0,CHA,CHA @ UTA,02/22/2024,W,12.0,22,7,20,0.35,5,8,0.625,3,6,0.5,2,8,10,7,4.0,1,0,5,-4.0
DAL-PHX-02/22/2024,DAL,DAL vs. PHX,02/22/2024,W,12.0,28,11,22,0.5,3,9,0.333,3,4,0.75,2,7,9,6,2.0,0,2,9,-2.0,PHX,PHX @ DAL,02/22/2024,L,12.0,30,9,20,0.45,3,7,0.429,9,12,0.75,3,6,9,4,1.0,1,1,6,2.0
TOR-BKN-02/22/2024,TOR,TOR vs. BKN,02/22/2024,W,12.0,29,10,18,0.556,2,3,0.667,7,8,0.875,2,10,12,6,4.0,0,1,3,2.0,BKN,BKN @ TOR,02/22/2024,L,12.0,27,10,22,0.455,5,12,0.417,2,2,1.0,2,6,8,5,2.0,3,0,7,-2.0
CLE-ORL-02/22/2024,CLE,CLE vs. ORL,02/22/2024,L,12.0,26,10,17,0.588,2,4,0.5,4,4,1.0,2,6,8,9,5.0,1,0,4,1.0,ORL,ORL @ CLE,02/22/2024,W,12.0,25,11,22,0.5,1,9,0.111,2,3,0.667,3,4,7,6,3.0,2,2,7,-1.0
OKC-LAC-02/22/2024,OKC,OKC vs. LAC,02/22/2024,W,12.0,26,10,21,0.476,3,8,0.375,3,4,0.75,1,11,12,5,4.0,1,0,3,0.0,LAC,LAC @ OKC,02/22/2024,L,12.0,26,9,22,0.409,5,12,0.417,3,4,0.75,2,9,11,7,3.0,1,1,5,0.0
UTA-GSW-02/15/2024,UTA,UTA vs. GSW,02/15/2024,L,12.0,32,11,24,0.458,5,11,0.455,5,5,1.0,2,5,7,9,1.0,1,1,4,-16.0,GSW,GSW @ UTA,02/15/2024,W,12.0,48,17,26,0.654,8,14,0.571,6,6,1.0,3,10,13,14,1.0,1,2,4,16.0
